	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
61	673_0	at the end you re leave with a mild broth with noodle that you can slurp out of a cup	broth with noodle	35--53	1	a noodle broth leave mild with
62	648_0	i just wonder how you can have such a delicious meal for such little money	meal	48--52	1	a such delicious meal have
63	648_1	i just wonder how you can have such a delicious meal for such little money	money	69--74	1	money little for have such
64	1623_0	the wine list be excellent	wine list	4--13	1	the excellent list wine
65	430_0	ive be to many thai restaurant in before and toons be by far the best thai food have except for my mom s of course	thai food	84--93	1	be restaurant food s the far toons course thai by best
67	324_0	ask we have to ask more detailed question so that we know what the special be	special	75--83	0	be the special
68	2783_0	this be a consistently great place to dine for lunch or dinner	lunch	47--52	0	lunch dine or for dinner
69	2783_1	this be a consistently great place to dine for lunch or dinner	dinner	56--62	0	lunch dinner
70	2783_2	this be a consistently great place to dine for lunch or dinner	dine	38--42	1	to dine place lunch
71	2983_0	atmosphere the service be very pleasant and the desert be good	atmosphere	5--15	1	atmosphere service
72	2983_1	atmosphere the service be very pleasant and the desert be good	service	21--28	1	and atmosphere service pleasant the desert
73	2983_2	atmosphere the service be very pleasant and the desert be good	desert	55--61	1	the good desert service
74	627_0	after really enjoy ourselves at the bar we sit down at a table and have dinner	bar	39--42	1	enjoy the bar at sit
75	627_1	after really enjoy ourselves at the bar we sit down at a table and have dinner	table	60--65	0	a table at sit
76	627_2	after really enjoy ourselves at the bar we sit down at a table and have dinner	dinner	74--80	0	dinner have
77	3219_0	fabulous service fantastic food and a chill out atmosphere and environment	service	9--16	1	food fabulous service
78	3219_1	fabulous service fantastic food and a chill out atmosphere and environment	food	28--32	1	food and fantastic service chill
79	3219_2	fabulous service fantastic food and a chill out atmosphere and environment	atmosphere	52--62	1	and environment atmosphere out chill
80	3219_3	fabulous service fantastic food and a chill out atmosphere and environment	environment	67--78	1	environment atmosphere
83	2911_0	food good size menu great service and an unpretentious setting	food	6--10	1	food size
85	2911_2	food good size menu great service and an unpretentious setting	service	34--41	1	and great service menu setting size
86	2911_3	food good size menu great service and an unpretentious setting	setting	63--70	1	unpretentious setting service an
88	3074_1	here for a romantic dinner but not for an all out wow din experience	din	57--63	1	din experience
89	1074_0	i grow up eat dosa and have yet to find a place in to satisfy my taste bud	dosa	17--21	0	dosa eat
91	912_1	wine list selection be good and wine by the glass be generously fill to the top	wine by the glass	32--49	1	good top glass selection the by wine
92	728_0	with the great variety on the menu i eat here often and never get bore	menu	30--34	1	menu the on variety
93	2925_0	the menu be very limited i think we count 4 or 5 entree	menu	4--8	-1	menu the limited
94	2925_1	the menu be very limited i think we count 4 or 5 entree	entree	53--60	-1	count entree 4
95	3436_0	the menu be limit but almost all of the dish be excellent	menu	4--8	-1	menu limit
96	3436_1	the menu be limit but almost all of the dish be excellent	dish	42--48	1	dish of all the
97	3273_0	not too crazy about their sake martini	sake martini	26--38	-1	sake about crazy martini their
98	1215_0	bagel spread and a good place to hang out in	bagel	6--12	1	bagel spread hang
99	1215_1	bagel spread and a good place to hang out in	spread	14--21	1	bagel and spread place
100	282_0	one thing i like about this place be that i never felt rush or pressure to give up my table ot incoming guest	table	90--95	0	table guest
102	3207_0	we always have a delicious meal and always leave feel satisfy	meal	27--31	1	a delicious meal have
103	672_0	the ingredient in with your chopstick swirl them around and eat	ingredient	8--19	0	swirl the ingredient
104	672_1	the ingredient in with your chopstick swirl them around and eat	chopstick	33--43	0	your with chopstick in
105	2972_0	first go here to enjoy their garden terrace	garden terrace	31--45	1	enjoy their terrace garden
106	1755_0	the pizza be pretty good and huge	pizza	4--9	1	the good pizza
107	2277_0	the cuisine from what i ve gather be authentic though it very different from what i ve be accustom to in	cuisine	4--11	0	cuisine the gather
108	3680_0	i almost hesitate to write a review because the atmosphere be so great and i would hate for it too become to crowd	atmosphere	50--60	1	the great atmosphere
109	3155_0	they be often crowd on the weekend but they be efficient and accurate with their service	service	86--93	1	efficient their with service
110	3155_1	they be often crowd on the weekend but they be efficient and accurate with their service	crowd	15--22	-1	be often crowd efficient they weekend
111	1688_0	all my co worker be amaze at how small the dish be	dish	47--51	-1	dish be small the
112	598_0	the atmosphere be unheralded the service impedible and the food magnificent	atmosphere	4--14	1	atmosphere the unheralded
113	598_1	the atmosphere be unheralded the service impedible and the food magnificent	service	34--41	1	impedible service
114	598_2	the atmosphere be unheralded the service impedible and the food magnificent	food	61--65	1	food magnificent
115	2926_0	we order the special grilled bronzino that be so infused with bone it be difficult to eat	grilled bronzino	24--40	-1	bronzino grilled infused the order special
116	3083_0	the wait staff be friendly and the food have get well and good	wait staff	4--14	1	and food the staff friendly wait
117	3083_1	the wait staff be friendly and the food have get well and good	food	36--40	1	food the have staff
118	2977_0	it may be a bit pack on weekend but the vibe be good and it be the best french food you will find in the area	vibe	44--48	1	vibe the good
119	2977_1	it may be a bit pack on weekend but the vibe be good and it be the best french food you will find in the area	french food	76--87	1	be food it french the find best pack
121	2604_0	right off the in this be a nice cozy place with good pizza	pizza	64--69	1	with good place pizza
122	2604_1	right off the in this be a nice cozy place with good pizza	place	48--53	1	a be right cozy place pizza nice
124	1383_0	i also order for delivery and the restaurant forget half the order	delivery	19--27	-1	delivery and order for restaurant
125	1383_1	i also order for delivery and the restaurant forget half the order	order	63--68	-1	forget i delivery also half the order
126	892_0	our server check on u maybe twice during the entire meal	server	4--10	-1	check server
127	892_1	our server check on u maybe twice during the entire meal	meal	55--59	0	entire meal twice during the check
128	2936_0	the strong scent come from the left and right of me negatively affect my taste bud	scent	11--17	-1	come affect the strong scent
129	3423_0	we have the lobster sandwich and it be	lobster sandwich	11--27	1	and be sandwich it lobster the
130	1197_0	had we be stall i could understand where they be come from but we have be there less than an hour and they hadn t even bring u a check yet	check	143--148	-1	a had check yet
131	2274_0	though the may look like a challenge to eat with soft shell crab hang out of the roll it be well worth the price you pay for them	price	124--129	1	the price worth
132	2274_1	though the may look like a challenge to eat with soft shell crab hang out of the roll it be well worth the price you pay for them	shell crab	67--77	1	soft shell with eat crab
133	2804_0	deep fried skewers be good and still rare to find in	deep fried skewers	0--18	1	skewers good fried deep
135	194_1	i have try to make reservation but both time the hostess didn t have my name	hostess	55--62	-1	t hostess
136	148_0	i also recommend the rice dish or the different variety of congee rice porridge	rice dish	21--32	1	porridge variety recommend dish the rice or
137	148_1	i also recommend the rice dish or the different variety of congee rice porridge	congee rice porridge	63--85	1	porridge variety of congee dish rice
138	2747_0	their tuna tartar appetizer be to die for	tuna tartar appetizer	6--27	1	be their tuna tartar appetizer
139	856_0	an oasis of refinement though somewhat uneven often reach the pinnacle of new american fine cuisine chef s passion and kitchen s precise execution be most evident in the fish dish and soup	chef	114--118	1	cuisine pinnacle of chef american new fine
141	856_2	an oasis of refinement though somewhat uneven often reach the pinnacle of new american fine cuisine chef s passion and kitchen s precise execution be most evident in the fish dish and soup	soup	202--207	1	dish soup
142	856_3	an oasis of refinement though somewhat uneven often reach the pinnacle of new american fine cuisine chef s passion and kitchen s precise execution be most evident in the fish dish and soup	kitchen	134--141	1	passion kitchen
143	856_4	an oasis of refinement though somewhat uneven often reach the pinnacle of new american fine cuisine chef s passion and kitchen s precise execution be most evident in the fish dish and soup	cuisine	104--111	1	chef cuisine
145	2033_1	if you love wine and cheese and delicious french fare you ll love	french fare	42--53	1	fare love ll french delicious wine
146	2033_2	if you love wine and cheese and delicious french fare you ll love	cheese	21--27	1	cheese wine
148	439_0	some baby pizzas get their wish	baby pizzas	5--16	0	baby pizzas some get
149	2053_0	overall a oh ya even though there be wait it be deaf worth it	wait	37--44	-1	be worth wait
150	3316_0	the lava cake dessert be incredible and i recommend it	lava cake dessert	4--21	1	cake dessert the lava incredible
151	433_0	vt be what baby pizzas hope to be when they grow up	baby pizzas	11--22	0	baby pizzas hope
152	738_0	from the terrible service to the bland food not to mention the unaccommodating manager the overall experience be horrible	service	18--25	-1	food the from terrible service
154	738_2	from the terrible service to the bland food not to mention the unaccommodating manager the overall experience be horrible	manager	81--89	-1	mention manager the unaccommodating horrible
155	1549_0	lahore be a great place to duck into late night when you need some really tasty food on the cheap you ll likely have trouble finish the amount of food you get for	food	80--84	1	food cheap some amount tasty of need
156	1549_1	lahore be a great place to duck into late night when you need some really tasty food on the cheap you ll likely have trouble finish the amount of food you get for	food	152--156	1	food cheap some amount tasty of need
157	1798_0	the last time i go we be seat at a table in a corridor next to the kitchen	table	41--46	-1	a table at seat
158	2941_0	good selection of wine range from affordable to high end	selection of wine	5--23	1	of range selection wine good
159	362_0	restaurant overall with classic upscale italian decor	italian decor	46--59	1	decor classic overall upscale with italian
160	2921_0	not impress with the food	food	23--27	-1	food with the impress
161	1909_0	the entire dining experience be wonderful	dining experience	11--28	1	entire the wonderful experience dining
162	1878_0	the wine selection by the glass and bottle be wonderful and i always recommend that friend make a reservation if they re go to be in town	wine selection	4--18	1	wonderful the selection wine
163	1878_1	the wine selection by the glass and bottle be wonderful and i always recommend that friend make a reservation if they re go to be in town	reservation	101--112	0	a reservation make
164	858_0	service be highly refine our seating be delay 35 minute past our reservation and the maitre d apologize and regularly keep u apprise of progress	service	0--7	1	refine service
166	858_2	be highly refine our seating be delay 35 minute past our reservation and the maitre d apologize and regularly keep u apprise of progress	reservation	71--82	-1	and past our delay apologize reservation
167	3376_0	order the panang duck it s fantastic	panang duck	10--21	1	the fantastic order panang duck
168	173_0	food be usually very good though occasionally i wonder about freshness of raw vegetable in side order	raw vegetable	76--90	-1	vegetable of freshness raw
169	1836_0	other than the crappy service from two individual it s great	service	22--29	-1	individual service crappy other the than
170	1404_0	they have authentic indian at amaze price	indian	20--26	1	indian authentic have
171	1404_1	they have authentic indian at amaze price	price	37--43	1	amaze price at have
172	1819_0	ambiance relax and stylish	ambiance	0--8	1	ambiance relax
174	2639_1	luckily we save room for the sea bass and	sea bass	42--50	1	and bass sea
175	2639_2	luckily we save room for the and crispy duck	crispy duck	55--66	1	the save crispy for duck
176	1474_0	yes they use fancy ingredient but even fancy ingredient don t make for good pizza unless someone know how to get the crust right	ingredient	20--31	1	even don but fancy ingredient
177	1474_1	yes they use fancy ingredient but even fancy ingredient don t make for good pizza unless someone know how to get the crust right	ingredient	48--59	1	even don but fancy ingredient
178	1474_2	yes they use fancy ingredient but even fancy ingredient don t make for good pizza unless someone know how to get the crust right	pizza	80--85	-1	make good for pizza
179	1474_3	yes they use fancy ingredient but even fancy ingredient don t make for good pizza unless someone know how to get the crust right	crust	122--127	0	right crust
180	2059_0	and yes be so dam good and so be all the kababs	kababs	54--60	1	kababs be all good the
181	2059_1	and yes dal bukhara be so dam good and so be all the kababs	dal bukhara	8--19	1	dal good bukhara
182	926_0	i look forward to eat here again	eat	18--24	1	to again look here eat
183	2385_0	i ve be come here a a child and always come back for the taste	taste	62--67	1	taste the come for
184	2498_0	be one of those comfortable neighborhood joint where you know you will always have a good meal at a fair price	meal	99--103	1	a price good meal have
185	2498_1	be one of those comfortable neighborhood joint where you know you will always have a good meal at a fair price	price	114--119	1	a price meal fair at
186	2469_0	a glass of leaping a glass of prosecco and the mussel have everything happy	glass of prosecco	29--46	1	a and of leaping glass have mussel prosecco
187	2469_1	a glass of leaping a glass of prosecco and the mussel have everything happy	mussel	56--63	1	mussel prosecco the
188	2469_2	a glass of leaping lizard a glass of prosecco and the mussel have everything happy	glass of leaping lizard	2--25	1	a of leaping glass lizard have prosecco
189	567_0	food be average and creme brulee be awful the sugar be char not caramelize and smell of kerosene	food	0--4	0	food average
190	567_1	food be average and creme brulee be awful the sugar be char not caramelize and smell of kerosene	creme brulee	21--33	-1	brulee awful average creme
191	567_2	food be average and creme brulee be awful the sugar be char not caramelize and smell of kerosene	sugar	50--55	-1	char the sugar
193	3517_1	the food always taste fresh and serve promptly	serve	33--39	1	taste serve promptly
194	1599_0	the pizza here be delicious	pizza	4--9	1	the here pizza
195	2548_0	pizza and garlic knot be great a well i order from them quite often and the delivery be always super quick	pizza	0--5	1	and garlic knot pizza
196	2548_1	and garlic knot be great a well i order from them quite often and the delivery be always super quick	delivery	80--88	1	delivery the super knot
197	2548_2	and garlic knot be great a well i order from them quite often and the delivery be always super quick	garlic knot	10--22	1	and delivery garlic order knot
199	3175_0	but who say s be anything about service	service	40--47	0	about service anything
200	2209_0	this place be really trend but they have forget about the most important part of a restaurant the food	food	104--108	-1	food the restaurant
201	1352_0	hats off to the chef	chef	16--20	1	chef to hats the
202	3537_0	service could be improve but overall this be a place that understand the importance of little thing the heavy black antique seem teapot for one in the restaurant experience	service	0--7	-1	service improve
203	3537_1	could be improve but overall this be a place that understand the importance of little thing the heavy black antique seem teapot for one in the restaurant experience	teapot	138--144	1	seem teapot one
205	1743_1	the pizza be delicious they use fresh mozzarella instead of the cheap frozen shredded cheese common to most pizzeria s	fresh mozzarella	34--50	1	fresh use mozzarella cheese
206	1743_2	the pizza be delicious they use fresh mozzarella instead of the cheap frozen shredded cheese common to most pizzeria s	cheese	90--96	-1	cheese frozen shredded common instead the mozzarella
207	1321_0	its an excellent place to relax and the food be one of the best in the city of	place	17--22	1	and relax food an place excellent one
208	1321_1	its an excellent place to relax and the food be one of the best in the city of	food	40--44	1	food the place
209	2907_0	service be friendly and never have a problem walking in and get a table	service	0--7	1	friendly service
210	2907_1	service be friendly and never have a problem walking in and get a table	get a table	60--75	1	a table problem have get
211	1890_0	the atmosphere be crowd but it be a great bistro type vibe	bistro type vibe	46--62	1	a be great crowd bistro vibe it but type
212	2588_0	off the waitress be completely unattentive the 2 time we saw her odd in a restaurant with 6 table and get our order wrong	waitress	15--23	-1	the off waitress
214	3130_0	the food be bland oily	food	4--8	-1	food bland the
215	709_0	what be even good be that the price be very affordable a well and the food be really good	price	33--39	1	affordable price the
216	709_1	what be even good be that the price be very affordable a well and the food be really good	food	77--81	1	food the good
217	1198_0	the fish be fresh but the variety of fish be nothing out of ordinary	fish	4--8	1	fresh fish of the variety
218	1198_1	the fish be fresh but the variety of fish be nothing out of ordinary	variety of fish	26--41	-1	variety of fish nothing fresh the ordinary
219	2302_0	our favorite meal be a pesto pizza the house salad and a good bottle of wine	pesto pizza	23--34	1	a be and salad bottle pesto meal pizza
220	2302_1	our favorite meal be a pesto pizza the house salad and a good bottle of wine	house salad	40--51	1	house the salad pizza
221	2302_2	our favorite meal be a pesto pizza the house salad and a good bottle of wine	bottle of wine	64--78	1	a good of bottle pizza wine
222	2302_3	our favorite meal be a pesto pizza the house salad and a good bottle of wine	meal	13--17	1	our favorite meal pizza
223	1110_0	and the beverage manager be the best bartender i have yet to come across	bartender	44--53	1	be bartender manager have the best
224	1110_1	and the beverage manager be the best bartender i have yet to come across	beverage manager	15--31	1	and manager beverage bartender the
225	973_0	ambiance and music funky which i enjoy	ambiance	0--8	1	and funky ambiance
227	2132_0	the food drink and service be clearly among the best in the city	food	4--8	1	food drink
228	2132_1	the food drink and service be clearly among the best in the city	drink	10--16	1	and service food drink the best
229	2132_2	the food drink and service be clearly among the best in the city	service	21--28	1	drink service
230	231_0	i go there in late afternoon for some bite size food and refreshment with my date	food	50--54	0	for food bite some afternoon size
231	231_1	i go there in late afternoon for some bite size food and refreshment with my date	refreshment	59--70	0	date afternoon refreshment
233	250_1	i understand the area and folk you need not come here for the romantic allure ambiance or the five star service feature a sommelier and a complicated maze of captain and back waiter you come for the authentic food the taste the experience	service	108--115	1	feature service
234	250_2	i understand the area and folk you need not come here for the romantic allure ambiance or the five star service feature a sommelier and a complicated maze of captain and back waiter you come for the authentic food the taste the experience	food	217--222	1	for food come taste the authentic
235	250_3	i understand the area and folk you need not come here for the romantic allure ambiance or the five star service feature a sommelier and a complicated maze of captain and back waiter you come for the authentic food the taste the experience	taste	228--234	1	food taste the
237	250_5	i understand the area and folk you need not come here for the romantic allure ambiance or the five star service feature a sommelier and a complicated maze of captain and back waiter you come for the authentic food the taste the experience	captain	163--170	1	of captain sommelier
241	3686_0	eating in the atmosphere save it but at your desk it s a very disappointing experience	atmosphere	15--25	1	atmosphere eating desk it but in the
242	1922_0	granted the space be small than most it be the best service you will find in even the large of restaurant	space	12--17	-1	granted the space
244	2454_0	i love the atmosphere peep	atmosphere	11--21	1	peep atmosphere
245	603_0	the service be attentive and her suggestion of menu item be right on the mark	service	4--11	1	be the service
246	603_1	the service be attentive and her suggestion of menu item be right on the mark	menu item	49--59	1	item menu suggestion of
247	678_0	the other night we have the $ 30 three course meal and everything be delicious if i could of lick the plate clean i would of	three course meal	31--48	1	and $ everything 30 three course delicious the meal
248	1830_0	even after get push out by the no class s have rise again to carry on his father s uncle s legacy with a smile true love for his community and let s not forget the pizza	pizza	202--207	1	the forget pizza
249	2521_0	the environment be romantic but the food be horrible the service be pathetic and gabriella lie about everything she could	environment	4--15	1	environment the romantic
250	2521_1	the environment be romantic but the food be horrible the service be pathetic and gabriella lie about everything she could	food	37--41	-1	food the horrible
252	1918_0	we have crawfish boil and despite make a mess it be a ton of fun and quite tasty as well	crawfish boil	7--22	1	and crawfish make boil have
253	2930_0	i have very high expectation for this place and make a reservation a couple of month in advance for a special occasion	reservation	55--66	0	a reservation couple
254	887_0	what come to our table be burn beyond recognition and stringy	table	17--22	0	our table burn come to
255	2448_0	i have the pad thai and the noodle be sticky	pad thai	10--18	-1	and noodle sticky pad thai the
256	2448_1	i have the and the noodle be sticky	noodle	27--34	-1	the noodle sticky
257	3244_0	so i ve never actually be to proper but i ve have it deliver a few time	deliver	57--66	0	deliver it have time
258	1478_0	among all of the new 5th avenue restaurant this offer by far one of the best value for your money	value for your money	80--101	1	for of value one money the your best
259	1413_0	frankly when you compare what you can have here for lunch versus mud or so many other sandwich shop in the city there be no comparison	lunch	53--58	1	lunch for here mud
260	3129_0	the hostess be rude to the point of be offensive	hostess	4--11	-1	the rude hostess
261	2271_0	if you re crave for s great food especially the but can t stand the wait building outside head across the street to their bar	food	35--39	1	great for food s crave the
262	2271_1	if you re crave for s great food especially the but can t stand the wait building outside head across the street to their bar	wait building	88--101	-1	building the head stand wait
263	1554_0	a narrow corridor lead to a tiny space where there be three tiny white tile counter a great deal of mess stack of bottle can and a small counter hold 12 14 entree	corridor	9--17	-1	a narrow corridor lead
264	1554_1	a narrow corridor lead to a tiny space where there be three tiny white tile counter a great deal of mess stack of bottle can and a small counter hold 12 14 entree	space	34--39	-1	a to tiny lead space
265	1554_2	a narrow corridor lead to a tiny space where there be three tiny white tile counter a great deal of mess stack of bottle can and a small counter hold 12 14 entree	counter	79--87	-1	a be counter three tiny small can tile white hold
266	1554_3	a narrow corridor lead to a tiny space where there be three tiny white tile counter a great deal of mess stack of bottle can and a small counter hold 12 14 entree	counter	148--155	-1	a be counter three tiny small can tile white hold
267	1554_4	a narrow corridor lead to a tiny space where there be three tiny white tile counter a great deal of mess stack of bottle can and a small counter hold 12 14 entree	entree	170--177	0	hold 14 entree
268	2306_0	the food be great	food	4--8	1	food the great
270	1975_1	steak cook precisely to your desired doneness accompany by salad and side that don t look like leafy road kill	salad	76--82	1	and accompany by salad side
272	3699_0	lunch come with pickle and slaw no extra charge	lunch	0--5	1	lunch come
273	3699_1	lunch come with pickle and slaw no extra charge	pickle and slaw	16--32	0	with pickle and come slaw
274	2875_0	decent wine at reasonable price	wine	7--11	1	decent price wine
276	2303_0	all conveniently deliver right to the door	deliver	17--26	1	conveniently right deliver
277	2513_0	even the wine by the glass be good	wine by the glass	9--26	1	even glass the by wine
278	809_0	would have rather tried terrace in the sky or water club for that price	price	66--71	-1	club price for that
279	141_0	this dish be my favorite and i always get it when i go there and never get tire of it	dish	5--9	1	dish this favorite
280	3655_0	i also order the change motto which be out of this world	change motto	19--32	1	the motto order change world
281	2098_0	service	service	5--12	0	service
282	1624_0	the only thing more wonderful than the food which be exceptional be the service	food	39--43	1	food the wonderful than exceptional
284	2377_0	the food be just awful actually	food	4--8	-1	food awful the
285	338_0	the soup for the udon be soy sauce and water	soup for the udon	4--21	-1	soy soup the udon for
288	1630_0	the anti pasta be excellent especially the calamari a be the filling pasta main	anti pasta	4--14	1	a be filling anti excellent pasta the main
289	1630_1	the anti pasta be excellent especially the calamari a be the filling pasta main	calamari	45--53	1	a calamari
290	1630_2	the anti pasta be excellent especially the calamari a be the filling pasta main	filling pasta main	67--86	1	a be filling anti excellent pasta the main
291	1907_0	the waitress suggest glass of wine that go very well with the food	waitress	4--12	1	suggest the waitress
292	1907_1	the waitress suggest glass of wine that go very well with the food	food	68--72	0	go food the with
293	1907_2	the waitress suggest glass of wine that go very well with the food	glass of wine	23--38	1	go suggest of wine glass
294	1535_0	they might be all business at the counter when you give your order but their food say i love you	food	78--82	1	food their say
295	1535_1	they might be all business at the counter when you give your order but their food say i love you	counter	34--41	-1	the counter at business
297	3202_1	we be very particular about sushi and be both please with every choice which include ceviche mix special crab dumpling assort sashimi sushi and roll two type of sake and the banana tempura	ceviche mix special	90--111	1	mix ceviche special crab
299	3202_3	we be very particular about sushi and be both please with every choice which include ceviche mix special crab dumpling assort sashimi sushi and roll two type of sake and the banana tempura	assort sashimi	129--145	1	assort sushi sashimi
302	3202_6	we be very particular about sushi and be both please with every choice which include ceviche mix special crab dumpling assort sashimi sushi and roll two type of sake and the banana tempura	sake	177--181	1	sake of and type tempura
