	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words	opin_polarity
17	2009_1	the battery never hold a charge long than one hour and within two month stop hold a charge for more than ten minute	charge	27--33	-1	hold a charge long hour and month hold a charge minute	0.0
18	2063_0	web access through the 3g network be so slow it s very frustrating and very disappointing	3g network	23--33	-1	access through the 3g network be so slow	0.0
19	2142_0	everything about a mac be wonderful it take a little use to learn and get use to the new system but you will learn fast and it all worth it	system	100--106	0	wonderful to learn to the new system learn	1.0
20	3074_0	the screen be bright and the keyboard be nice	screen	4--10	1	the screen be bright and keyboard be nice	1.0
21	1852_0	after that the say it be under warranty	warranty	35--43	0	say it be under warranty	0.0
22	3042_2	hard disk the new edition give you more hard disk space 500gb instead of 320gb but time have teach me never to trust an internal hard disk	internal hard disk	126--144	0	hard disk new edition give more hard disk have trust an internal hard disk	1.0
23	2305_0	the only down fall be that it have no cd drive but i find that they be very cheap to by and also very portable make this the best friend to someone who be always look for more space then they have	cd drive	37--45	-1	have no cd drive have	-1.0
24	1370_0	when we buy our new hp computer in dec of 2008 we want windows xp but be tell it would cost an extra $ 159 so we go with vista	vista	133--138	0	go with vista	0.0
25	130_0	but now i have realize it a problem with this brand	brand	48--53	-1	problem with this brand	-1.0
26	395_0	the computer be two week late in delivery because hp forget to complete the required import paperwork	delivery	35--43	-1	computer be week late in delivery forget	-1.0
27	773_0	i m tire of the inept service	service	23--30	-1	tire of the inept service	0.0
28	2516_1	great pick for portability and affordability	affordability	31--44	1	portability affordability	0.0
29	99_0	after way too many time send the thing in for repair delivery service be slow and without the laptop i have no access to the internet and thus no way of track it to find out when i might hope to see my computer again it finally kick the bucket after just over 2 year	delivery service	59--75	-1	thing in for repair delivery service be slow	0.0
30	1770_0	it have far exceed my expectation for power storage and ability	power	40--45	1	exceed for power storage and ability	1.0
31	1187_0	another include program that be laughable be the chess game	include program	8--24	-1	another include program that be laughable be game	1.0
32	1376_1	it seem they could have update xp and do without create vista	vista	62--67	-1	do without create vista	-1.0
33	460_0	then after 4 or so month the charger stop work so i be force to go out and buy new hardware just to keep this computer run	charger	30--37	-1	charger stop	-1.0
34	2112_0	even out of warranty	warranty	12--20	0	out of warranty	0.0
35	1710_0	the macbook be also make well my computer have never get a virus and the laptop run just as fast a the first day i buy it	run	83--87	1	be laptop run fast	0.0
36	781_0	the dvd burner break after burn 3 dvd d during that time	dvd burner	4--14	-1	the dvd burner break dvd d	0.0
37	1372_3	we have have numerous problem with vista such a adobe flash player just quits and have to be uninstalled and then reinstall internet explore just quits and you lose whatever you be work on also the same windows update have appear on this computer since we get it and have be update probably 400 time the same update	windows update	215--229	-1	have have and have to be uninstalled and then reinstall and be work on also the same windows update have appear on and have be update time the same update	0.0
38	387_0	the keyboard be slick and quiet and not bulky like some other laptop i have have in the past	keyboard	4--12	1	the keyboard be slick and quiet and not bulky other laptop have have	0.0
39	388_3	the processor be very quick and effective a i load webpage and application	webpage	52--60	0	processor be very quick and effective a i load webpage and application	1.0
40	2226_0	now i have the best of both world with all of the power and ease of the mac	power	51--56	1	the of all of the power and ease of the mac	1.0
41	286_0	the display be beyond horrible	display	4--11	-1	the display be beyond horrible	-1.0
42	2644_2	it s so much easy to navigate through the operating system to find file and it run a lot faster	navigate	23--31	1	it s so much easy to navigate system to find and run	1.0
43	1186_0	and if you do a lot of writing edit be a problem since there be no forward delete key	delete key	80--91	-1	be be no forward delete key	-1.0
44	961_0	this time the mouse pad and right click key wouldn t work	mouse pad	16--25	-1	time the mouse pad and click key work	0.0
45	2071_1	so i call customer support which be good too and they go through it and it be just a safety feature and it do not affect performance at all i just choose to hide the message	performance	129--140	0	affect performance	0.0
46	2711_0	seems to slow down occasionally but can run many application ie internet tab program etc simultaneously	application	50--62	1	many application tab	0.0
47	2558_0	we figure that after everything his pc actually end up cost $ 350 more than my original mac	cost	57--64	-1	end cost	0.0
48	2752_1	i be use the external speaker sound be good	sound	33--38	1	be use the external speaker sound be good	1.0
49	1576_0	the display on this computer be the best i ve see in a very long time the battery life be very long and very continent	display	4--11	1	the display computer best	1.0
50	2435_0	i be disappoint when i realize that the keyboard doesn t light up on this model	keyboard	44--52	-1	keyboard t	0.0
51	1399_0	the graphic be awful and the wireless switch it at the top rather than the side which i be use to it be on the side	graphic	4--12	-1	the graphic be awful and the switch the the be be the	-1.0
52	2159_0	the battery life be also relatively good	battery life	4--16	1	the battery life be also relatively good	1.0
53	2863_0	the price and feature more than meet my need	price	4--9	1	the price and feature meet	0.0
54	2594_0	it make the computer much easy to use and navigate	use	36--39	1	make computer much easy to use and navigate	1.0
55	2336_0	i buy a cordless mouse for it but don t always take it out	cordless mouse	11--25	1	buy a cordless mouse it it	0.0
56	1570_0	company provide ups shipping fast great	shipping	21--29	1	ups shipping fast great	1.0
57	1088_1	a second problem involves the battery which is advertised as having a storage life of 11 hours but when fully charged shows only 7 hours of service	service	140--147	-1	of hours hours of service	0.0
58	1599_0	i do not experience a lot of heat come out of it however i would highly suggest purchase a stand however due to the nature of the design of the macbook a it be one very large heat sink	stand	96--101	0	a purchase a stand a	0.0
59	1969_0	i also like the acer arcade but these be really the only two thing i like about this laptop	acer arcade	16--27	1	like the acer arcade the like	1.0
60	2622_1	reason why it s because when you buy it you know first thing that you will not lose any value for that laptop the price will stay the same for the next year and even if apple do decides to change mode your laptop value will only drop 10 20 % unlike pc laptop which drop more than 80 %	price	117--122	1	the price stay the same the	0.0
61	926_0	but guess what you have to buy an external dvd drive it doesn t have a build in type the notebook can t be use because it doesn t read anything for an external drive	external dvd drive	37--55	-1	have buy an external dvd drive it have it read for an external drive	0.0
62	1986_0	i have to re install windows within two week of the purchase and soon discover crack in the screen hinge	windows	20--27	-1	install windows week	0.0
63	2837_0	the mouse be way way way to sensitive	mouse	4--9	-1	the mouse be way way way to sensitive	0.0
64	1691_1	the paint wear off easily due to the keyboard be farther back than usual	keyboard	38--46	-1	wear off easily due to the keyboard	1.0
65	878_0	the tech store i purchase this from send it back eventually i get a new or repair machine approximately 3 week later	tech store	4--14	-1	the tech store purchase get a new	0.0
66	956_0	i send it back and find this time that the battery be faulty so i get a new one and some other fix they find	battery	46--53	-1	the battery faulty	-1.0
67	1964_0	this computer be so challenging to carry and handle	carry	36--41	-1	computer be so challenging to carry and handle	1.0
68	367_0	i be addicted to photo booth	photo booth	17--28	1	addicted to photo booth	0.0
69	1716_1	there be a little difficulty do the migration a the firewire cable system can t be use with the ibook	ibook	102--107	0	the the use with the ibook	0.0
70	80_0	great laptop that offer many great feature	feature	36--44	1	offer many great feature	1.0
71	712_0	i love my apple it be quick and easy to use	use	41--44	1	love it be quick and easy to use	1.0
72	1192_1	the other lock up problem be from a myriad of cause the most common be a corrupt version of appleworks which can render the browser useless	browser	133--140	-1	the most common render the browser useless	-1.0
73	2574_0	i play a lot of casual game online and the touchpad be very responsive	touchpad	45--53	1	play the touchpad be very responsive	1.0
74	1819_2	it didn t come with any software instal outside of window medium but for the price i be very pleased with the condition and the overall product	price	81--86	1	didn for the price i be very pleased the condition the	1.0
75	1399_1	the graphic be awful and the wireless switch it at the top rather than the side which i be use to it be on the side	wireless switch	31--46	-1	the graphic be awful and the wireless switch it the top the side be it be the side	-1.0
76	1377_0	you know use the computer should be fun not aggravation especially when you be play game or work with photo	play game	85--98	0	be aggravation when you be play game or work	1.0
77	1582_0	crisp screen great battery life and plenty of storage	screen	6--12	1	crisp screen great life and plenty	1.0
78	76_1	i even get my teenage son one because of the feature that it offer like ichat photobooth garage band and more	ichat	77--82	1	offer ichat photobooth band and more	0.0
79	277_0	the internet be lock and freeze every time it be try to be use and the command prompt would not work at all	internet	4--12	-1	the internet lock	0.0
80	207_1	learning all of the keyboard shortcuts only take a few minute to get use to a some of the shortcut be the same on windows machine	shortcut	93--102	0	of the some of the shortcut the same machine	0.0
81	2214_0	the program come with the computer and work beautifully	program	4--11	1	the program come	0.0
82	115_0	the battery life before the battery completely die of course leave much to be desire	battery life	4--16	-1	the battery life the battery die leave much desire	-1.0
83	2909_0	have have many higher price computer crash and burn long before ever get to use all that great memory and speed etc	memory	96--102	-1	use all that great memory	1.0
84	2808_3	cords come out the right for power plus cord come out front for headphone mic plus network connection on left make for a very messy setup with cord go every direction	mic	80--83	-1	for front for headphone mic for	0.0
85	2649_1	the processor scream and because of the unique way that apple osx 16 function most of the graphic be rout through the hardware rather than the software	osx 16	64--70	1	that apple osx 16 function	0.0
86	634_0	i respond that i do not have the old computer and this way i would lose the data on my hard drive	hard drive	87--97	-1	lose on my hard drive	-1.0
87	1259_0	acer be no help and garmin could not determine the problem after spend about 2 hour with me so i return it and purchase a toshiba r700 that seem even nice and i be able to load all of my software with no problem	software	200--208	1	all of my software	0.0
88	2918_0	if you check you will find the same notebook with the above missing port and a dual core amd or intel processor	port	68--73	0	find the with the above missing port and dual amd	-1.0
89	779_0	this be my first dell i hear their customer service be lack and that they be work on improve it	customer service	36--52	-1	hear their customer service	0.0
90	1937_0	i get it back and my build in webcam and build in mic be short out anytime i touch the lid mind you this be my mean of communication with my fiance who be deploy but i suffer thru it and would constantly have to reset the computer to be able to use my cam and mic anytime they go out	build in webcam	21--36	-1	get and my build in webcam and build in mic be short anytime mind be my my be deploy and be able use my and mic anytime	0.0
91	1378_0	windows also shut the computer down for no reason without warning	windows	0--7	-1	windows shut	0.0
92	2561_2	i wish iwork or ms office come with the mac but ms office doesn t even come with most pc laptop	ms office	49--58	-1	iwork ms office ms office doesn	0.0
93	2573_1	i upgrade the memory and replace the base windows 7 starter to win 7 home and it run just fine	windows 7 starter	44--61	0	the replace the base windows 7 starter 7 home	0.0
94	2447_0	its fast have high definition quality in the video	high definition quality	14--37	1	have high definition quality video	0.0
95	899_0	the computer itself be fast run smoothly and have no problem	run	30--33	1	computer itself be fast run smoothly and have	0.0
96	908_0	also my sister get the exact same laptop since they be so cheap and after 8 month the screen split in half just from everyday use	screen	93--99	-1	the the screen split	0.0
97	1812_0	the difference be it s a whole lot of fun use the laptop now still learn the apple navigation but be fun and come with a lot of cool apps	apple navigation	83--99	0	the learn the apple navigation	0.0
98	462_0	unable to boot up this brand new laptop	boot up	10--17	-1	unable to boot up new laptop	0.0
99	678_1	and plenty of storage with 250 gb though i will upgrade this and the ram	ram	69--72	0	this the ram	0.0
100	2510_0	waiting for the i7 be well worth it great value for the price	price	58--63	1	for the great value for the price	1.0
101	120_0	the dvd drive randomly pop open when it be in my backpack as well which be annoy	dvd drive	4--13	-1	the dvd drive pop	0.0
102	1964_1	this computer be so challenging to carry and handle	handle	46--52	-1	challenging carry handle	1.0
103	1696_1	the size be perfect and i do not recommend anything big except for any person who can exceed the limited space it give you	space	107--112	-1	exceed the limited space give	-1.0
104	255_0	there be a small red circle next to it with a x in the middle and when i click on it it say consider replace your battery and it do not hold full charge	battery	121--128	0	replace your battery	0.0
105	3062_2	the screen be nice and the image come very clear the keyboard and the fit just feels right	fit	73--76	1	the the keyboard the fit	1.0
106	38_1	in the shop these macbooks be encase in a soft rubber enclosure so you will never know about the razor edge until you buy it get it home break the seal and use it very clever con	edge	108--112	-1	the encase know about the razor edge get the con	0.0
107	1110_0	going to bring it to service today	service	21--28	0	to bring to service today	0.0
108	219_0	the macbooks be small enough to be very portable yet hold ton of information and performance	performance	83--94	1	information performance	0.0
109	2933_0	the graphic be great	graphic	4--12	1	the graphic be great	1.0
110	3047_0	beware their staff could send you back make you feel that only they know what a computer be	staff	15--20	-1	their staff send	0.0
111	2540_1	the program be say to use and be quick to process this computer work like a charm	use	25--28	1	be say to use be quick to process	0.0
112	2680_0	again decent comp for the price and i be in need of one quickly a my other laptop die on me	price	27--32	1	decent comp for the price and i	0.0
113	2619_1	everything i have try have work and i never have to carry the wall charger cause the battery be so awesome	battery	88--95	1	the cause the battery be so awesome	1.0
114	388_2	the processor be very quick and effective a i load webpage and application	load	47--51	1	quick load webpage	0.0
115	1225_0	the computer be ship to their repair depot on june 24 and return on july 2 seem like a short turn around time except the computer be not repair when it be return	repair depot	34--46	0	computer be ship to their repair depot june return seem except computer be not repair be return	0.0
116	2603_0	i be most impressed with the programming include the iphoto	programming	29--40	1	i be most impressed with the programming include the	1.0
117	1152_0	then the hard drive fail	hard drive	9--19	-1	then the hard drive fail	-1.0
118	2242_0	the graphic be stun	graphic	4--12	1	the graphic stun	0.0
119	1174_1	i also purchase applecare for $ 300 which be a three year extend warranty since i ve never see any laptop that last more than two	extend warranty	63--80	0	purchase applecare extend warranty	1.0
120	2380_1	previous laptop be pc s still have them but the mac osx be a clean and smooth operating system	operating system	83--99	1	be osx be a clean and smooth operating system	1.0
121	2541_2	the only fact i dont like about apple be they generally use safari and i dont use safari but after i install mozilla firefox i love every single bit about it	mozilla firefox	110--125	1	i i i mozilla firefox i	0.0
122	331_1	it have a 10 hour battery life when you re do web browsing and word editing make it perfect for the classroom or office and in term of gaming and movie playing it ll have a battery life of just over 5 hour	battery life	180--192	1	have a 10 hour battery life have a battery life hour	0.0
123	3041_0	processor when compare to my 3 week old early 2011 edition there i barely experience any difference in performance 2 3 ghz v s 2 4 ghz	processor	0--9	0	processor experience	0.0
124	1776_0	the macbook arrive in a nice twin packing and seal in the box all the function work great	twin packing	30--42	1	arrive in a nice twin packing and seal in	1.0
125	1438_4	externally the key on my keyboard be fall off after a few use the paint be rub off the button below the mouse pad and where the heals of my hand sit and the screen have a terrible glare	paint	73--78	-1	the the paint rub the the the the	0.0
126	455_1	itunes be a handy music management program and it be essential for anyone with an ipod	program	35--42	1	itunes be a handy music management program and it be essential anyone ipod	0.0
127	1358_0	because we do not purchase the extended warranty in time we be on the hook for the repair	extended warranty	32--49	-1	purchase the extended warranty the the	0.0
128	2672_0	the price be great for this model i only plan on use it for medium in the entertainment room	price	4--9	1	the price be great model plan	1.0
129	2923_0	the battery life seem to be very good and have have no issue with it	battery life	4--16	1	the battery life seem to be very good and have have	1.0
130	1028_0	or the cursor would show up some place else	cursor	7--13	-1	the cursor show	0.0
131	98_0	it take several week just to get them to acknowledge that i own the warranty	warranty	71--79	-1	own the warranty	0.0
132	2974_0	it run very quiet too which be a plus	run	3--7	1	it run very quiet too plus	0.0
133	2004_1	if you really want a bang up system and don t need to run windows application go with an apple	windows application	58--78	0	run windows application	0.0
134	1457_0	i must keep it plug in at all time because it will not keep a charge for long than four minute	charge	68--74	-1	keep keep a charge minute	0.0
135	1992_1	anyway in early july of this year the dvd burner stop work and the computer star have issue with power supply	power supply	111--123	-1	have with power supply	0.0
136	1717_1	the ibook backup also use a firewire connection	firewire connection	31--50	0	use a firewire connection	0.0
137	1172_0	i order through macmall which save me the sale tax i would have incur buy locally	sale tax	46--55	1	save the sale tax	1.0
138	1057_0	acer have set me up with free recovery disc when they be available since i ask	recovery disc	29--43	1	up with free recovery disc	1.0
139	1733_0	games be the main issue	games	0--5	-1	games main issue	0.0
140	1366_1	after the warrenty expire the hard drive go bad and it would have cost more to fix then to replace	hard drive	33--43	-1	the expire the hard drive	-1.0
141	1796_0	despite the claim of the apple apologists a vice of which i be recently myself reform the internals of mac laptop be no different from pcs at this point	internals	95--104	-1	the the be reform the internals laptop be no different pcs point	-1.0
142	552_0	overall poor features average performance poor battery life excellent price value poor	features	16--24	0	features average	0.0
143	1587_0	it be in the best condition and have a really high quality	quality	50--57	1	have a really high quality	0.0
144	697_0	the 13 macbook pro just fit in my budget and with free shipping and no tax to ca this be the best price we can get for a great product	shipping	57--65	1	budget and with free shipping and tax	1.0
145	1740_1	the material this pro be make out of seem a lot nicer than any pc specs like i say this perform a lot well than any computer i ve have in the past	specs	68--73	-1	nicer than pc specs than have	1.0
146	2795_0	at first it work well for a month or so then the system board fail and i send it in to toshiba some complaint and three week later i then receive my laptop back only to discover that it still have the same problem so now i have to send it back again to get it fixed again	system board	51--63	-1	so then the system board then the so	0.0
147	1867_2	i think part of the problem with this computer be vista yet i know vista isn t the entire issue because my late purchase be my acer and it also have vista i should have wait the few month to get the next operating system	operating system	211--227	0	the the the get the next operating system	0.0
148	1928_1	after about a week i finally get it back and be tell that the motherboard have fail and so they instal a new motherboard	motherboard	114--125	0	a the motherboard fail instal a new motherboard	-1.0
149	2093_0	i love a pc but i be ready for a change and tired of the window system	window system	60--74	-1	i love i be ready change and tired of the window system	1.0
150	1730_0	its small enough where i can take it pretty much anywhere but still have a big enough screen to get everything do	screen	86--92	1	small enough take have a big enough screen get	0.0
151	1149_0	i have always use pcs and be constantly frustrate by the crashing and the poorly design operate system that be never very intuitive	operate system	93--110	-1	have be poorly design operate system that be never very intuitive	0.0
152	490_0	but sony say we could send it back and be charge for add the bluetooth an additional seventy something dollar	add the bluetooth	55--75	-1	charge for add the bluetooth	0.0
153	260_0	oh yeah and if the fancy webcam break guess who you have to send it to to get it fix	webcam	26--32	-1	the fancy webcam break	0.0
154	392_0	i custom order the machine from hp and could not understand the techie due to his accent	techie	66--72	-1	the understand the techie due accent	0.0
155	1366_0	after the warrenty expire the hard drive go bad and it would have cost more to fix then to replace	warrenty	12--20	0	the warrenty expire the	0.0
156	1071_0	i contact acer and they be give me free recovery dvds so don t go and pay for them just ask for them and they should give them to you	recovery dvds	45--58	1	give free recovery dvds give	1.0
157	388_1	the processor be very quick and effective a i load webpage and application	application	65--77	0	quick webpage application	0.0
158	1179_1	first you ll discover that the word processing program know a appleworks rarely translate perfectly on anyone else s computer if it translate at all	word processing program	32--55	-1	the word processing program know	0.0
159	1746_4	screen keyboard and mouse if you cant see yourself spend the extra money to jump up to a mac the beautiful screen responsive island backlit keyboard and fun multi touch mouse be worth the extra money to me alone	multi touch mouse	165--182	1	screen keyboard mouse beautiful screen responsive backlit keyboard fun multi touch mouse worth	1.0
160	1960_0	all in all a very disappointing experience except that i learn how good the geek squad be and also customer service	customer service	102--118	1	how good be also customer service	1.0
161	1819_1	it didn t come with any software instal outside of window medium but for the price i be very pleased with the condition and the overall product	window medium	54--67	0	outside of window medium	0.0
162	2954_0	it be load with program that be of no good for the average user that make it run way to slow	program	18--26	-1	be load with program that be no good average user that	1.0
163	357_0	keyboard be reasonable size	keyboard	0--8	1	keyboard be reasonable size	0.0
164	2236_3	also you may need to charge it once a day if for medium use every thing fast and easy with mac the size and look be the most feature that attract me to it	charge	21--27	0	need to charge it day thing fast and easy and look to it	1.0
165	1470_0	the computer will constantly be get hot and burn your leg unless you go through the hassle of take off the entire back of it just to clean out the fan	fan	156--159	-1	the the clean the fan	1.0
166	1372_0	we have have numerous problem with vista such a adobe flash player just quits and have to be uninstalled and then reinstall internet explore just quits and you lose whatever you be work on also the same windows update have appear on this computer since we get it and have be update probably 400 time the same update	vista	37--42	-1	numerous problem with vista	-1.0
167	1745_0	though the picture video and music software be nowhere close to professional grade software im use to cs5 but do the job for beginner and even intermediate medium designer	music software	31--45	-1	picture music software close to professional grade software to	0.0
168	1373_1	i notice window have a new system call windows 7 what about u vista user they should get all the bug out of vista before invest in a new system	vista	67--72	0	vista user get of vista	0.0
169	2291_0	there be no need to open a program first and the click open or import	program	27--34	1	open a program open	0.0
170	1595_3	its pretty fast and do not have hiccup while i be use it for web browsing upload photo watch movie 720p on occasion and create presentation	create presentation	137--159	1	use create presentation	1.0
171	1376_0	it seem they could have update xp and do without create vista	xp	33--35	1	update xp	1.0
172	1620_0	i will never go back to windows	windows	24--31	-1	go to windows	0.0
173	400_2	the quality engineering design and warranty be superior cover damage from drop the laptop	warranty	36--44	1	design warranty be superior damage laptop	1.0
174	2660_0	the body be a bit cheaply make so it will be interesting to see how long it hold up	body	4--8	-1	the body be bit make so it will be interesting see it	1.0
175	2534_1	but the machine be awesome and ilife be great and i love snow leopard x	snow leopard x	57--71	1	but machine be awesome and ilife be great and love snow leopard	1.0
176	2187_1	compared to similarly spec d pcs this machine be good value well build and work easily right out of the box	build	67--72	1	good value well build	1.0
177	2225_1	i also enjoy the fact that my macbook pro laptop allow me to run windows 7 on it by use the vmware program	vmware program	95--109	0	the use the vmware program	0.0
178	374_3	love the graphic awesome program include garageband and really cool default background	default background	76--94	1	garageband really cool default background	1.0
179	1192_0	the other lock up problem be from a myriad of cause the most common be a corrupt version of appleworks which can render the browser useless	appleworks	101--111	-1	myriad of corrupt version of appleworks	0.0
180	1494_0	i make a photo book a a gift on my computer push buy and it draw from my itunes account and send the book to my house the book be of perfect quality exactly how i have create it and look good than i have even imagine	itunes	80--86	0	itunes account	0.0
181	995_0	it do fairly well other than it s poor performance overheat and occasional blue screen	performance	41--52	-1	do other than it s poor performance overheat and occasional blue screen	-1.0
182	1564_0	the display be awesome	display	4--11	1	the display be awesome	1.0
183	2749_0	love that it doesn t take up space like a regular computer	space	29--34	1	take space regular computer	0.0
184	577_1	it give me the power and speed that i need to run all the program i use to edit	speed	26--31	1	power speed	0.0
185	1037_0	the driver update don t fix the issue very frustrating	driver update	4--18	-1	the driver update don	0.0
186	61_0	what i d like be for the laptop to run well without have to purchase additional memory	memory	82--88	-1	purchase additional memory	0.0
187	27_0	the ease of set up be terrific	set up	12--18	1	ease of set up terrific	1.0
188	2407_1	you can even run a parallels type program easily and run any leftover pc software that you absolutely can not be without	software	73--81	1	run run any leftover pc software	0.0
189	3055_1	it have a 1 ghz faster processor and a stock 500gb hard drive	500gb hard drive	45--61	1	stock 500gb hard drive	-1.0
190	515_1	they say that my computer be cover on an extended warranty and that product with extended warranty be take care of through third party and not sony itself anymore	extended warranty	88--107	0	cover on an extended warranty product with extended warranty	0.0
191	237_2	i have my iworks itunes email ms office network and printer set up and completely work perfectly within an hour	ms office	32--41	1	itunes ms office	0.0
192	1574_1	i love the operating system and the preloaded software	preloaded software	36--54	1	the system the preloaded software	0.0
193	464_0	they go through ask me open up various component take battery out hard disk apart and after 2 hour on phone could not fix it	battery	63--70	0	take battery	0.0
194	1878_2	1 you can not change your desktop background window s 7 starter do not support that function	function	87--95	-1	support that function	1.0
195	3034_0	if you buy this don t go into it expect 7 hr of battery life and you ll be perfectly satisfy	battery life	57--69	-1	hr of battery life	0.0
196	2509_1	not only be the version of these program able to be save work on and open on both a pc and mac the version of these program on a mac be graphically and functionally superior	program	127--135	1	be version of these program able be save and and mac version of these program mac be graphically and functionally superior	1.0
197	84_2	while i mostly use it for email internet and gaming i m confident all other application live up to the high standard i ve come to appreciate from mac laptop	gaming	46--52	0	email gaming	0.0
198	3007_0	the only problem be that i have to add 1 gb ram the computer be kinda slow	ram	43--46	-1	add 1 gb ram	0.0
199	2976_0	they only stay charge a little over an hour	charge	15--22	-1	stay charge a little over hour	0.0
200	2636_0	the key binding take a little get use to but have love the macbook pro	key binding	4--16	-1	the key binding take the	0.0
201	2233_0	u can do what u want in just few second even to start up your computer take few second	start up	50--58	1	want even to start up computer	1.0
202	823_1	it get stick all of the time you use it and you have to keep tap on it to get it to work	work	92--96	-1	get to to get to work	0.0
203	1926_1	again in february my computer completely fail to the point that it could not load windows so i contact acer to get it fixed thru my warrenty and it take about 3 day fight on the phone with agent and it seem a though none of them speak english	warrenty	136--144	0	my it get it fixed thru my warrenty it it	0.0
204	3022_0	it s still beautiful and have good color reproduction than i could ever expect from a notebook	color reproduction	36--54	1	beautiful have good color reproduction expect	1.0
205	454_0	the build in webcam be great for skype and similar video chat service	build in webcam	4--19	1	the build in webcam be great skype and similar video service	1.0
206	2385_0	i ve be impressed with the battery life and the performance for such a small amount of memory	battery life	29--41	1	impressed with the battery life and the performance	1.0
207	2381_0	still test the battery life a i think it would be good but be very happy with the upgrade	battery life	18--30	-1	test the battery life the	0.0
208	1072_0	newer s rma service be great a always i contact them late friday night and they issue me an rma number and a prepaid ups ship label the very next morning on saturday	rma service	9--20	1	s rma service be great always rma number	1.0
209	144_1	i think the price be great for the spec	spec	38--43	1	think the price be great for the spec	1.0
210	1543_0	i wipe nearly everything off of it installed openoffice and firefox and i be operate an incredibly efficient and useful machine for a great price	openoffice	47--57	0	installed openoffice and firefox and efficient and useful	1.0
211	496_2	setting would change for some reason the screen size would change on it s own like the pixel size and whatnot	pixel size	89--100	-1	change the screen size change on it s own like the pixel size and whatnot	1.0
212	156_0	it have a cooling system malfunction after 10 minute of general use and would not move past this error	cooling system	9--23	-1	cooling system malfunction	0.0
213	220_0	although the price be high then dell laptop the macbooks be worth the dough	price	13--18	-1	although the price be high laptop the macbooks be worth the dough	1.0
214	2511_2	bigger hd good graphic card and a bid hd	graphic card	18--31	1	hd good graphic card hd	1.0
215	1722_0	after talk it over with the very knowledgeable sale associate i choose the macbook pro over the white macbook	sale associate	50--65	1	talk with the very knowledgeable sale associate the the	0.0
216	659_0	i reinstall window through the recovery disc and everything seem good again	window	14--21	1	reinstall window	0.0
217	458_0	in the first moth of own this computer it hardrive fail which have to be replace	hardrive	46--54	-1	hardrive fail	-1.0
218	755_0	summary hp know they be ship out bad bios and do nothing proactive to resolve it	bios	44--48	-1	ship bad bios	-1.0
219	1707_0	i love this program it be superior to windows movie maker	program	12--19	1	love this program it be superior maker	1.0
220	1393_0	the mouse button be hard to push	mouse button	4--17	-1	the mouse button be hard push	-1.0
221	2565_0	i just take the broken cord into the apple store and they give me new one	cord	23--28	1	take the broken cord the	-1.0
222	162_0	awesome cool system much good graft card ati 5870 8gb ram led backlit screen	cool system	10--24	1	awesome cool system much good ati	1.0
223	2936_0	oh and it have word and stuff but it a trial version so after about a month or so when you go to open it it ask for a product key which didnt come with the computer and even after click cancel it wont let you use it at all i use the old word processer which work good	word processer	240--254	1	and have word and stuff the and use use the old word processer work good	1.0
224	1432_0	i be constantly try to uninstall program clean cooky and delete unused file	program	36--44	0	try to uninstall program	0.0
225	1668_0	the only bad part be the size weight	size	25--29	-1	size weight	0.0
226	1535_0	however i love this particular mac because it very fast great size and have fantastic feature like the light keyboard and easy mouse pad	size	65--69	1	love because it very fast great size	1.0
227	29_0	i have to adjust my mousepad sensitivity because it be very sensitive	mousepad sensitivity	19--39	-1	adjust my mousepad sensitivity	0.0
