	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
30	565_0	i ask seltzer lime no ice	seltzer lime	12--29	0	seltzer i ask ice lime
31	675_0	don go alon even two peopl enough whole experi pickl select meat seafood	pickl	77--84	1	pickl seafood
32	675_1	don go alon even two peopl enough whole experi pickl select meat seafood	select meat seafood	91--122	1	don meat peopl seafood two pickl enough experi whole select
33	2227_0	my suggest eat famili style want tri dish	dish	74--80	0	dish tri want
34	2227_1	my suggest eat famili style want tri dish	eat famili style	20--36	1	suggest style eat want famili
35	3367_0	best warm vibe owner super friendli servic fast	vibe	24--28	1	vibe owner warm friendli
36	3367_1	best warm vibe owner super friendli servic fast	owner	34--39	1	vibe owner
37	3367_2	best warm vibe owner super friendli servic fast	servic	62--69	1	servic fast
38	2191_0	fan get great concept littl rough deliveri	deliveri	53--61	-1	deliveri rough littl
39	270_0	from incred food warm atmospher friendli servic downtown neighborhood spot miss beat	food	20--24	1	food from friendli incred
40	270_1	from incred food warm atmospher friendli servic downtown neighborhood spot miss beat	atmospher	38--48	1	friendli atmospher
41	270_2	from incred food warm atmospher friendli servic downtown neighborhood spot miss beat	servic	66--73	1	servic spot
42	638_0	great food reason price make even beat	food	6--10	1	food price
43	638_1	great food reason price make even beat	price	25--31	1	food great make reason price
44	388_0	littl place cute interior decor afford citi price	interior decor	29--43	1	afford interior decor
45	388_1	littl place cute interior decor afford citi price	price	64--70	1	afford citi price
46	3373_0	two word free wine	wine	16--20	1	word free wine
47	425_0	the price reason although servic poor	price	4--9	1	reason price
48	425_1	the price reason although servic poor	servic	37--44	-1	poor servic
49	3192_0	the quantiti also good come satisfi	quantiti	4--12	1	the good come quantiti
50	391_0	i stumbl upon second floor walk two friday ago i two friend town l a be seriou sushi lover sit sushi bar close action	sushi	118--123	0	action sushi lover
51	391_1	i stumbl upon second floor walk two friday ago i two friend town l a be seriou sushi lover sit sushi bar close action	sushi bar	146--155	0	action sushi bar lover
52	2384_0	the fri rice amaz	fri rice	4--14	1	fri rice the amaz
53	2962_0	three cours choic includ excel mussel puff pastri goat chees salad delici dress hanger steak au poivr world	mussel	42--49	1	mussel au
54	2962_1	three cours choic includ excel mussel puff pastri goat chees salad delici dress hanger steak au poivr world	puff pastri goat chees	51--74	1	puff chees au pastri goat
55	2962_2	three cours choic includ excel mussel puff pastri goat chees salad delici dress hanger steak au poivr world	salad delici dress	79--110	1	dress delici au salad
56	2962_3	three cours choic includ excel mussel puff pastri goat chees salad delici dress hanger steak au poivr world	hanger steak au poivr	118--140	1	choic world hanger pastri salad poivr excel chees au includ puff mussel delici steak dress goat
57	2962_4	three cours choic includ excel mussel puff pastri goat chees salad delici dress hanger steak au poivr world	cours	6--13	0	choic cours three
58	3404_0	perfect place amaz indian food	indian food	40--51	1	food indian amaz
59	2599_0	the place cool servic prompt curiou	servic	29--36	1	servic place cool
60	2599_1	the place cool servic prompt curiou	place	4--9	1	curiou the place servic
61	673_0	at end leav mild broth noodl slurp cup	broth noodl	35--53	1	end noodl cup broth mild leav at
62	648_0	i wonder delici meal littl money	meal	48--52	1	money meal
63	648_1	i wonder delici meal littl money	money	69--74	1	money delici meal littl wonder
64	1623_0	the wine list excel	wine list	4--13	1	list the excel wine
65	430_0	ive mani thai restaur manhattan toon far best thai food ive except mom cours	thai food	84--93	1	food ive thai manhattan
66	1101_0	they wouldnt even let finish glass wine offer anoth	glass wine	35--48	0	anoth wine glass
67	324_0	them ask ask detail question know special	special	75--83	0	know special
68	2783_0	thi consist great place dine lunch dinner	lunch	47--52	0	lunch dinner
69	2783_1	thi consist great place dine lunch dinner	dinner	56--62	0	great consist dine lunch dinner place
70	2783_2	thi consist great place dine lunch dinner	dine	38--42	1	dinner dine
71	2983_0	nice atmospher servic pleasant desert good	atmospher	5--15	1	good desert atmospher nice
72	2983_1	nice atmospher servic pleasant desert good	servic	21--28	1	servic desert
73	2983_2	nice atmospher servic pleasant desert good	desert	55--61	1	pleasant servic desert atmospher
74	627_0	after realli enjoy bar sit tabl dinner	bar	39--42	1	bar sit
75	627_1	after realli enjoy bar sit tabl dinner	tabl	60--65	0	dinner tabl
76	627_2	after realli enjoy bar sit tabl dinner	dinner	74--80	0	dinner tabl sit
77	3219_0	fabul servic fantast food chill atmospher environ	servic	9--16	1	servic fantast
78	3219_1	fabul servic fantast food chill atmospher environ	food	28--32	1	food environ
79	3219_2	fabul servic fantast food chill atmospher environ	atmospher	52--62	1	environ atmospher
80	3219_3	fabul servic fantast food chill atmospher environ	environ	67--78	1	food environ fantast atmospher chill
81	2787_0	tri lasagnett appet	lasagnett appet	8--28	1	tri appet lasagnett
82	604_0	i like beer select	beer select	12--26	1	i beer like select
83	2911_0	great food good size menu great servic unpretenti set	food	6--10	1	food menu great set
84	2911_1	great food good size menu great servic unpretenti set	menu	22--26	1	food menu good size
85	2911_2	great food good size menu great servic unpretenti set	servic	34--41	1	servic set
86	2911_3	great food good size menu great servic unpretenti set	set	63--70	1	food great set servic unpretenti
87	3074_0	go romant dinner not wow din experi	dinner	23--29	1	go dinner romant
88	3074_1	go romant dinner not wow din experi	din	57--63	1	din experi
89	1074_0	i grow eat dosa yet find place ny satisfi tast bud	dosa	17--21	0	dosa eat
90	912_0	wine list select good wine glass gener fill top	wine list select	0--19	1	gener fill list select wine
91	912_1	wine list select good wine glass gener fill top	wine glass	32--49	1	glass gener list wine
92	728_0	with great varieti menu i eat often never get bore	menu	30--34	1	menu great with eat varieti
93	2925_0	the menu limit think count 4 5 entre	menu	4--8	-1	menu limit
94	2925_1	the menu limit think count 4 5 entre	entre	53--60	-1	count 5 entre
95	3436_0	the menu limit almost dish excel	menu	4--8	-1	menu the limit
96	3436_1	the menu limit almost dish excel	dish	42--48	1	dish almost excel
97	3273_0	not crazi sake martini	sake martini	26--38	-1	not sake crazi martini
98	1215_0	great bagel spread good place hang	bagel	6--12	1	bagel great spread
99	1215_1	great bagel spread good place hang	spread	14--21	1	bagel spread hang
100	282_0	one thing i like place i never felt rush pressur give tabl ot incom guest	tabl	90--95	0	ot tabl
101	3249_0	unfortun food outstand everyth els restaur pit	food	19--23	1	food outstand unfortun
102	3207_0	we alway delici meal alway leav feel satisfi	meal	27--31	1	leav meal
103	672_0	dip ingredi chopstick swirl around eat	ingredi	8--19	0	swirl ingredi
104	672_1	dip ingredi chopstick swirl around eat	chopstick	33--43	0	swirl chopstick
105	2972_0	first go enjoy garden terrac	garden terrac	31--45	1	enjoy terrac garden
106	1755_0	the pizza pretti good huge	pizza	4--9	1	the pretti pizza
107	2277_0	the cuisin i gather authent taiwanes though differ i accustom taipei	cuisin	4--11	0	i cuisin
108	3680_0	i almost hesit write review atmospher great i would hate becom crowd	atmospher	50--60	1	i atmospher
109	3155_0	they often crowd weekend effici accur servic	servic	86--93	1	servic accur effici
110	3155_1	they often crowd weekend effici accur servic	crowd	15--22	-1	effici they crowd often
111	1688_0	all co worker amaz small dish	dish	47--51	-1	dish small co
112	598_0	the atmospher unherald servic imped food magnific	atmospher	4--14	1	the unherald atmospher
113	598_1	the atmospher unherald servic imped food magnific	servic	34--41	1	food servic
114	598_2	the atmospher unherald servic imped food magnific	food	61--65	1	magnific food servic imped
115	2926_0	we order special grill bronzino infus bone difficult eat	grill bronzino	24--40	-1	grill infus bronzino
116	3083_0	the wait staff friendli food get well good	wait staff	4--14	1	food staff wait
117	3083_1	the wait staff friendli food get well good	food	36--40	1	get food friendli the staff wait
118	2977_0	it may bit pack weekend vibe good best french food find area	vibe	44--48	1	food vibe
119	2977_1	it may bit pack weekend vibe good best french food find area	french food	76--87	1	good food french vibe best pack
120	2977_2	it may bit pack weekend vibe good best french food find area	pack	16--22	-1	food bit weekend pack
121	2604_0	right l brooklyn nice cozi place good pizza	pizza	64--69	1	good place l pizza
122	2604_1	right l brooklyn nice cozi place good pizza	place	48--53	1	place pizza
123	2960_0	le pere pinard $ 15 pre theater menu outstand	pre theater menu	25--41	1	pre 15 $ pere menu pinard outstand theater
124	1383_0	i also order deliveri restaur forget half order	deliveri	19--27	-1	deliveri restaur
125	1383_1	i also order deliveri restaur forget half order	order	63--68	-1	half forget restaur order
126	892_0	our server check u mayb twice entir meal	server	4--10	-1	check server
127	892_1	our server check u mayb twice entir meal	meal	55--59	0	twice entir check meal
128	2936_0	the strong scent come left right neg affect tast bud	scent	11--17	-1	scent the strong come
129	3423_0	we lobster sandwich fantast	lobster sandwich	11--27	1	fantast we sandwich lobster
130	1197_0	had stall i could understand come less hour even bring u check yet	check	143--148	-1	bring u check
131	2274_0	though spider roll may look like challeng eat soft shell crab hang roll well worth price pay	price	124--129	1	pay price
132	2274_1	though spider roll may look like challeng eat soft shell crab hang roll well worth price pay	shell crab	67--77	1	soft shell hang crab
133	2804_0	deep fri skewer good still rare find nyc	deep fri skewer	0--18	1	skewer fri good deep
134	194_0	i tri make reserv time hostess name	reserv	21--33	0	reserv time
135	194_1	i tri make reserv time hostess name	hostess	55--62	-1	make name hostess time
136	148_0	i also recommend rice dish differ varieti conge rice porridg	rice dish	21--32	1	dish porridg rice recommend
137	148_1	i also recommend rice dish differ varieti conge rice porridg	conge rice porridg	63--85	1	differ porridg varieti dish conge rice
138	2747_0	their tuna tartar appet die	tuna tartar appet	6--27	1	die tuna appet tartar their
139	856_0	an oasi refin food though somewhat uneven often reach pinnacl new american fine cuisin chef passion kitchen precis execut evid fish dish soup	chef	114--118	1	precis chef
140	856_1	an oasi refin food though somewhat uneven often reach pinnacl new american fine cuisin chef passion kitchen precis execut evid fish dish soup	fish dish	186--197	1	dish soup fish
141	856_2	an oasi refin food though somewhat uneven often reach pinnacl new american fine cuisin chef passion kitchen precis execut evid fish dish soup	soup	202--207	1	execut evid fish reach soup dish
142	856_3	an oasi refin food though somewhat uneven often reach pinnacl new american fine cuisin chef passion kitchen precis execut evid fish dish soup	kitchen	134--141	1	precis kitchen
143	856_4	an oasi refin food though somewhat uneven often reach pinnacl new american fine cuisin chef passion kitchen precis execut evid fish dish soup	cuisin	104--111	1	precis cuisin
144	2033_0	if love wine chees delici french fare love artisan	wine	12--16	1	chees love wine
145	2033_1	if love wine chees delici french fare love artisan	french fare	42--53	1	fare artisan french
146	2033_2	if love wine chees delici french fare love artisan	chees	21--27	1	chees wine artisan if
147	1402_0	i love indian food consid quit expert	indian food	7--18	1	food indian consid
148	439_0	some babi pizza get wish	babi pizza	5--16	0	babi pizza some get
149	2053_0	overal a oh ya even though wait deaf worth	wait	37--44	-1	even oh ya overal though worth wait
150	3316_0	the lava cake dessert incred i recommend	lava cake dessert	4--21	1	cake dessert the lava incred
151	433_0	vt babi pizza hope grow	babi pizza	11--22	0	babi hope pizza
152	738_0	from terribl servic bland food not mention unaccommod manag overal experi horribl	servic	18--25	-1	bland servic
153	738_1	from terribl servic bland food not mention unaccommod manag overal experi horribl	food	40--44	-1	food horribl from bland terribl
154	738_2	from terribl servic bland food not mention unaccommod manag overal experi horribl	manag	81--89	-1	horribl manag
155	1549_0	lahor great place duck late night need realli tasti food cheap like troubl finish amount food get four dollar	food	80--84	1	finish tasti like food cheap troubl realli late amount night need lahor
156	1549_1	lahor great place duck late night need realli tasti food cheap like troubl finish amount food get four dollar	food	152--156	1	finish tasti like food cheap troubl realli late amount night need lahor
157	1798_0	the last time i go seat tabl corridor next kitchen	tabl	41--46	-1	corridor tabl
158	2941_0	good select wine rang afford high end	select wine	5--23	1	rang good select wine
159	362_0	nice restaur overal classic upscal italian decor	italian decor	46--59	1	decor restaur italian
160	2921_0	not impress food	food	23--27	-1	food impress
161	1909_0	the entir dine experi wonder	dine experi	11--28	1	the experi dine entir wonder
162	1878_0	the wine select glass bottl wonder i alway recommend friend make reserv go town	wine select	4--18	1	the wonder select wine
163	1878_1	the wine select glass bottl wonder i alway recommend friend make reserv go town	reserv	101--112	0	go reserv
164	858_0	servic highli refin seat delay 35 minut past reserv maitr apolog regularli keep u appris progress	servic	0--7	1	servic seat
165	858_1	servic highli refin seat delay 35 minut past reserv maitr apolog regularli keep u appris progress	maitr	91--97	1	past 35 delay apolog maitr reserv minut
166	858_2	servic highli refin seat delay 35 minut past reserv maitr apolog regularli keep u appris progress	reserv	71--82	-1	maitr reserv
167	3376_0	order panang duck fantast	panang duck	10--21	1	fantast panang duck
168	173_0	food usual good though occasion i wonder fresh raw veget side order	raw veget	76--90	-1	veget raw order
169	1836_0	other crappi servic two individu great	servic	22--29	-1	servic two crappi
170	1404_0	they authent indian amaz price	indian	20--26	1	price indian
171	1404_1	they authent indian amaz price	price	37--43	1	price indian authent amaz
172	1819_0	ambianc relax stylish	ambianc	0--8	1	ambianc relax
173	2639_0	luckili save room bbq salmon sea bass crispi duck	bbq salmon	30--40	1	salmon crispi bbq
174	2639_1	luckili save room bbq salmon sea bass crispi duck	sea bass	42--50	1	crispi bass sea
175	2639_2	luckili save room bbq salmon sea bass crispi duck	crispi duck	55--66	1	room crispi salmon sea duck save bbq bass
176	1474_0	ye use fanci ingredi even fanci ingredi make good pizza unless someon know get crust right	ingredi	20--31	1	ingredi use make fanci
177	1474_1	ye use fanci ingredi even fanci ingredi make good pizza unless someon know get crust right	ingredi	48--59	1	ingredi use make fanci
178	1474_2	ye use fanci ingredi even fanci ingredi make good pizza unless someon know get crust right	pizza	80--85	-1	make good pizza
179	1474_3	ye use fanci ingredi even fanci ingredi make good pizza unless someon know get crust right	crust	122--127	0	right crust
180	2059_0	ye dal bukhara dam good kabab	kabab	54--60	1	dam kabab good
181	2059_1	ye dal bukhara dam good kabab	dal bukhara	8--19	1	dal dam ye bukhara
182	926_0	i look forward eat	eat	18--24	1	look eat
183	2385_0	i come child alway come back tast	tast	62--67	1	tast come
184	2498_0	tut tut one comfort neighborhood joint know alway good meal fair price	meal	99--103	1	price meal
185	2498_1	tut tut one comfort neighborhood joint know alway good meal fair price	price	114--119	1	price good know fair meal
186	2469_0	a glass leap lizard glass prosecco mussel everyth happi	glass prosecco	29--46	1	glass leap lizard prosecco
187	2469_1	a glass leap lizard glass prosecco mussel everyth happi	mussel	56--63	1	mussel happi
188	2469_2	a glass leap lizard glass prosecco mussel everyth happi	glass leap lizard	2--25	1	a lizard happi glass leap prosecco
189	567_0	food averag creme brule aw sugar char not caramel smell kerosen	food	0--4	0	food creme
190	567_1	food averag creme brule aw sugar char not caramel smell kerosen	creme brule	21--33	-1	food char creme brule averag
191	567_2	food averag creme brule aw sugar char not caramel smell kerosen	sugar	50--55	-1	char sugar
192	3517_0	the food alway tast fresh serv promptli	food	4--8	1	food the tast promptli
193	3517_1	the food alway tast fresh serv promptli	serv	33--39	1	serv promptli
194	1599_0	the pizza delici	pizza	4--9	1	delici pizza
195	2548_0	pizza garlic knot great well i order quit often deliveri alway super quick	pizza	0--5	1	knot pizza
196	2548_1	pizza garlic knot great well i order quit often deliveri alway super quick	deliveri	80--88	1	quick deliveri
197	2548_2	pizza garlic knot great well i order quit often deliveri alway super quick	garlic knot	10--22	1	great garlic knot pizza
198	759_0	for great chines food nearbi wu liang ye grand sichuan block away	chines food	10--22	1	great for food chines nearbi wu
199	3175_0	but say murray anyth servic	servic	40--47	0	say servic
200	2209_0	thi place realli trend forget import part restaur food	food	104--108	-1	food import part forget restaur
201	1352_0	hat chef	chef	16--20	1	chef hat
202	3537_0	servic could improv overal place understand import littl thing heavi black antiqu seem teapot one restaur experi	servic	0--7	-1	improv servic
203	3537_1	servic could improv overal place understand import littl thing heavi black antiqu seem teapot one restaur experi	teapot	138--144	1	seem teapot
204	1743_0	the pizza delici use fresh mozzarella instead cheap frozen shred chees common pizzeria	pizza	4--9	1	use pizza
205	1743_1	the pizza delici use fresh mozzarella instead cheap frozen shred chees common pizzeria	fresh mozzarella	34--50	1	fresh use chees mozzarella
206	1743_2	the pizza delici use fresh mozzarella instead cheap frozen shred chees common pizzeria	chees	90--96	-1	frozen cheap chees shred instead mozzarella
207	1321_0	it excel place relax food one best citi new york	place	17--22	1	place relax
208	1321_1	it excel place relax food one best citi new york	food	40--44	1	food citi one relax
209	2907_0	servic friendli never problem walk get tabl	servic	0--7	1	servic friendli
210	2907_1	servic friendli never problem walk get tabl	get tabl	60--75	1	get tabl walk
211	1890_0	the atmospher crowd great bistro type vibe	bistro type vibe	46--62	1	vibe bistro great type crowd
212	2588_0	first waitress complet unattent 2 time saw odd restaur 6 tabl get order wrong	waitress	15--23	-1	unattent waitress
213	2588_1	first waitress complet unattent 2 time saw odd restaur 6 tabl get order wrong	tabl	101--107	0	6 restaur tabl
214	3130_0	the food bland oili	food	4--8	-1	food the oili
215	709_0	what even good price afford well food realli good	price	33--39	1	afford even price good
216	709_1	what even good price afford well food realli good	food	77--81	1	food realli
217	1198_0	the fish fresh varieti fish noth ordinari	fish	4--8	1	fish ordinari the varieti
218	1198_1	the fish fresh varieti fish noth ordinari	varieti fish	26--41	-1	fresh fish ordinari the varieti
219	2302_0	our favorit meal pesto pizza hous salad good bottl wine	pesto pizza	23--34	1	salad favorit our pesto wine meal pizza
220	2302_1	our favorit meal pesto pizza hous salad good bottl wine	hous salad	40--51	1	hous salad pizza
221	2302_2	our favorit meal pesto pizza hous salad good bottl wine	bottl wine	64--78	1	good wine bottl pizza
222	2302_3	our favorit meal pesto pizza hous salad good bottl wine	meal	13--17	1	meal pizza
223	1110_0	and kruna beverag manag best bartend i yet come across	bartend	44--53	1	i bartend
224	1110_1	and kruna beverag manag best bartend i yet come across	beverag manag	15--31	1	and kruna come manag beverag
225	973_0	ambianc music funki i enjoy	ambianc	0--8	1	i ambianc
226	973_1	ambianc music funki i enjoy	music	13--18	1	i music
227	2132_0	the food drink servic clearli among best citi	food	4--8	1	food the drink
228	2132_1	the food drink servic clearli among best citi	drink	10--16	1	food citi drink clearli
229	2132_2	the food drink servic clearli among best citi	servic	21--28	1	servic clearli
230	231_0	i go late afternoon bite size food refresh date	food	50--54	0	date food
231	231_1	i go late afternoon bite size food refresh date	refresh	59--70	0	date refresh
232	250_0	i understand area folk need not come romant allur ambianc five star servic featur sommeli complic maze captain back waiter come authent food tast experi	ambianc	82--90	1	five ambianc sommeli
233	250_1	i understand area folk need not come romant allur ambianc five star servic featur sommeli complic maze captain back waiter come authent food tast experi	servic	108--115	1	servic sommeli
234	250_2	i understand area folk need not come romant allur ambianc five star servic featur sommeli complic maze captain back waiter come authent food tast experi	food	217--222	1	food experi
235	250_3	i understand area folk need not come romant allur ambianc five star servic featur sommeli complic maze captain back waiter come authent food tast experi	tast	228--234	1	experi tast
236	250_4	i understand area folk need not come romant allur ambianc five star servic featur sommeli complic maze captain back waiter come authent food tast experi	sommeli	128--136	1	featur star sommeli waiter servic ambianc allur come
237	250_5	i understand area folk need not come romant allur ambianc five star servic featur sommeli complic maze captain back waiter come authent food tast experi	captain	163--170	1	waiter maze captain complic
238	250_6	i understand area folk need not come romant allur ambianc five star servic featur sommeli complic maze captain back waiter come authent food tast experi	back waiter	175--187	1	waiter captain come back sommeli
239	2988_0	last time i go waitress come back take order	waitress	27--35	-1	come waitress
240	3092_0	tri tandoori salmon	tandoori salmon	8--23	1	tri tandoori salmon
241	3686_0	eat atmospher save desk disappoint experi	atmospher	15--25	1	experi eat atmospher
242	1922_0	grant space small best servic find even larg restaur	space	12--17	-1	servic grant find space
243	1922_1	grant space small best servic find even larg restaur	servic	55--62	1	small servic best space
244	2454_0	i love atmospher peep	atmospher	11--21	1	peep atmospher
245	603_0	the servic attent suggest menu item right mark	servic	4--11	1	servic attent
246	603_1	the servic attent suggest menu item right mark	menu item	49--59	1	item menu mark
247	678_0	the night $ 30 three cours meal everyth delici i could lick plate clean i would	three cours meal	31--48	1	cours $ 30 three night delici meal
248	1830_0	even get push no class famou ray sal rise carri father uncl legaci smile true love commun let not forget outstand pizza	pizza	202--207	1	outstand forget pizza
249	2521_0	the environ romant food horribl servic pathet gabriella lie everyth could	environ	4--15	1	food environ
250	2521_1	the environ romant food horribl servic pathet gabriella lie everyth could	food	37--41	-1	food horribl the environ romant
251	2521_2	the environ romant food horribl servic pathet gabriella lie everyth could	servic	59--66	-1	gabriella servic
252	1918_0	we crawfish boil despit make mess ton fun quit tasti well	crawfish boil	7--22	1	crawfish we make boil despit
253	2930_0	i high expect place make reserv coupl month advanc special occas	reserv	55--66	0	occas reserv month
254	887_0	what come tabl burn beyond recognit stringi	tabl	17--22	0	burn tabl
255	2448_0	i pad thai noodl sticki	pad thai	10--18	-1	i thai pad sticki
256	2448_1	i pad thai noodl sticki	noodl	27--34	-1	noodl sticki
257	3244_0	so i never actual m proper i deliv time	deliv	57--66	0	deliv time
258	1478_0	among new 5th avenu restaur offer far one best valu money	valu money	80--101	1	money one best valu offer
259	1413_0	frankli compar lunch versu mud mani sandwich shop citi no comparison	lunch	53--58	1	lunch comparison compar frankli citi
260	3129_0	the hostess rude point offens	hostess	4--11	-1	the hostess offens
261	2271_0	if crave hard great food especi hous roll stand wait build outsid head across street sake bar	food	35--39	1	food especi
262	2271_1	if crave hard great food especi hous roll stand wait build outsid head across street sake bar	wait build	88--101	-1	head bar hous stand build wait
263	1554_0	a narrow corridor lead tini space three tini white tile counter great deal mess stack bottl small counter hold 12 14 entre	corridor	9--17	-1	a narrow corridor lead
264	1554_1	a narrow corridor lead tini space three tini white tile counter great deal mess stack bottl small counter hold 12 14 entre	space	34--39	-1	counter tini lead space
265	1554_2	a narrow corridor lead tini space three tini white tile counter great deal mess stack bottl small counter hold 12 14 entre	counter	79--87	-1	bottl space counter small tile hold stack
266	1554_3	a narrow corridor lead tini space three tini white tile counter great deal mess stack bottl small counter hold 12 14 entre	counter	148--155	-1	bottl space counter small tile hold stack
267	1554_4	a narrow corridor lead tini space three tini white tile counter great deal mess stack bottl small counter hold 12 14 entre	entre	170--177	0	12 hold entre 14
268	2306_0	the food great	food	4--8	1	food great the
269	1975_0	succul steak cook precis desir done accompani salad side look like leafi road kill	steak	10--16	1	cook steak
270	1975_1	succul steak cook precis desir done accompani salad side look like leafi road kill	salad	76--82	1	look salad
271	1975_2	succul steak cook precis desir done accompani salad side look like leafi road kill	side	87--92	1	look side
272	3699_0	lunch come pickl slaw no extra charg	lunch	0--5	1	lunch come
273	3699_1	lunch come pickl slaw no extra charg	pickl slaw	16--32	0	pickl slaw come
274	2875_0	decent wine reason price	wine	7--11	1	decent price wine
275	2875_1	decent wine reason price	price	26--32	1	price reason wine
276	2303_0	all conveni deliv right door	deliv	17--26	1	conveni right deliv
277	2513_0	even wine glass good	wine glass	9--26	1	glass good wine
278	809_0	would rather tri terrac sky water club price	price	66--71	-1	tri water price club sky
279	141_0	thi dish favorit i alway get i go never get tire	dish	5--9	1	dish favorit thi
280	3655_0	i also order chang motto world	chang motto	19--32	1	motto world chang order
281	2098_0	okay servic	servic	5--12	0	servic okay
282	1624_0	the thing wonder food except servic	food	39--43	1	food servic wonder
283	1624_1	the thing wonder food except servic	servic	74--81	1	food servic except
284	2377_0	the food aw atroci actual	food	4--8	-1	food the actual
285	338_0	the soup udon soy sauc water	soup udon	4--21	-1	soy soup the water udon
286	338_1	the soup udon soy sauc water	soy sauc	26--35	0	soy soup water udon sauc
287	338_2	the soup udon soy sauc water	water	40--45	0	water soup sauc
288	1630_0	the anti pasta excel especi calamari fill pasta main	anti pasta	4--14	1	excel anti pasta the main fill
289	1630_1	the anti pasta excel especi calamari fill pasta main	calamari	45--53	1	especi calamari fill
290	1630_2	the anti pasta excel especi calamari fill pasta main	fill pasta main	67--86	1	excel anti pasta the main calamari fill
291	1907_0	the waitress suggest glass wine go well food	waitress	4--12	1	suggest the waitress
292	1907_1	the waitress suggest glass wine go well food	food	68--72	0	go food well
293	1907_2	the waitress suggest glass wine go well food	glass wine	23--38	1	go glass wine
294	1535_0	they might busi counter give order food say i love	food	78--82	1	food say give
295	1535_1	they might busi counter give order food say i love	counter	34--41	-1	busi counter give
296	3202_0	we particular sushi pleas everi choic includ cevich mix special crab dumpl assort sashimi sushi roll two type sake banana tempura	sushi	29--34	1	pleas sushi dumpl mix assort crab sashimi special
297	3202_1	we particular sushi pleas everi choic includ cevich mix special crab dumpl assort sashimi sushi roll two type sake banana tempura	cevich mix special	90--111	1	choic we everi sushi mix cevich includ roll special
298	3202_2	we particular sushi pleas everi choic includ cevich mix special crab dumpl assort sashimi sushi roll two type sake banana tempura	crab dumpl	113--127	1	sushi crab dumpl
299	3202_3	we particular sushi pleas everi choic includ cevich mix special crab dumpl assort sashimi sushi roll two type sake banana tempura	assort sashimi	129--145	1	assort sushi sashimi
300	3202_4	we particular sushi pleas everi choic includ cevich mix special crab dumpl assort sashimi sushi roll two type sake banana tempura	sushi	147--152	1	pleas sushi dumpl mix assort crab sashimi special
