	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
75	627_1	after realli enjoy ourselv at the bar we sit down at a tabl and have dinner	tabl	60--65	0	a tabl at sit
76	627_2	after realli enjoy ourselv at the bar we sit down at a tabl and have dinner	dinner	74--80	0	dinner have
77	3219_0	fabul servic fantast food and a chill out atmospher and environ	servic	9--16	1	food servic
78	3219_1	fabul servic fantast food and a chill out atmospher and environ	food	28--32	1	and fabul food servic fantast chill
79	3219_2	fabul servic fantast food and a chill out atmospher and environ	atmospher	52--62	1	and environ fabul atmospher out
80	3219_3	fabul servic fantast food and a chill out atmospher and environ	environ	67--78	1	environ atmospher
81	2787_0	tri the lasagnett appet	lasagnett appet	8--28	1	tri the appet lasagnett
82	604_0	i like the beer select	beer select	12--26	1	i the beer like select
83	2911_0	great food good size menu great servic and an unpretenti set	food	6--10	1	food great servic
84	2911_1	great food good size menu great servic and an unpretenti set	menu	22--26	1	menu servic
85	2911_2	great food good size menu great servic and an unpretenti set	servic	34--41	1	and great good food menu servic set size
86	2911_3	great food good size menu great servic and an unpretenti set	set	63--70	1	servic set unpretenti an
87	3074_0	go here for a romant dinner but not for an all out wow din experi	dinner	23--29	1	a for not dinner romant go experi
88	3074_1	go here for a romant dinner but not for an all out wow din experi	din	57--63	1	din experi
89	1074_0	i grow up eat dosa and have yet to find a place in ny to satisfi my tast bud	dosa	17--21	0	dosa eat
90	912_0	wine list select be good and wine by the glass be gener fill to the top	wine list select	0--19	1	glass good list select wine
91	912_1	wine list select be good and wine by the glass be gener fill to the top	wine by the glass	32--49	1	good top list glass the by wine
92	728_0	with the great varieti on the menu i eat here often and never get bore	menu	30--34	1	menu the on varieti
93	2925_0	the menu be veri limit i think we count 4 or 5 entre	menu	4--8	-1	menu the limit
94	2925_1	the menu be veri limit i think we count 4 or 5 entre	entre	53--60	-1	count entre 4
95	3436_0	the menu be limit but almost all of the dish be excel	menu	4--8	-1	menu the limit
96	3436_1	the menu be limit but almost all of the dish be excel	dish	42--48	1	dish of all the
97	3273_0	not too crazi about their sake martini	sake martini	26--38	-1	sake about crazi martini their
98	1215_0	great bagel spread and a good place to hang out in	bagel	6--12	1	bagel spread
99	1215_1	great bagel spread and a good place to hang out in	spread	14--21	1	bagel and great spread place
100	282_0	one thing i like about thi place be that i never felt rush or pressur to give up my tabl ot incom guest	tabl	90--95	0	guest tabl
101	3249_0	unfortun the food be outstand but everyth els about thi restaur be the pit	food	19--23	1	food the outstand
102	3207_0	we alway have a delici meal and alway leav feel satisfi	meal	27--31	1	a delici meal have
103	672_0	dip the ingredi in with your chopstick swirl them around and eat	ingredi	8--19	0	ingredi the dip
104	672_1	dip the ingredi in with your chopstick swirl them around and eat	chopstick	33--43	0	dip chopstick in swirl with your
105	2972_0	first go here to enjoy their garden terrac	garden terrac	31--45	1	enjoy their terrac garden
106	1755_0	the pizza be pretti good and huge	pizza	4--9	1	the pretti pizza
107	2277_0	the cuisin from what i ve gather be authent taiwanes though it veri differ from what i ve be accustom to in taipei	cuisin	4--11	0	taiwanes the gather cuisin
108	3680_0	i almost hesit to write a review becaus the atmospher be so great and i would hate for it too becom to crowd	atmospher	50--60	1	great the atmospher
109	3155_0	they be often crowd on the weekend but they be effici and accur with their servic	servic	86--93	1	with servic effici their
110	3155_1	they be often crowd on the weekend but they be effici and accur with their servic	crowd	15--22	-1	be effici often crowd they weekend
111	1688_0	all my co worker be amaz at how small the dish be	dish	47--51	-1	dish be small the
112	598_0	the atmospher be unherald the servic imped and the food magnific	atmospher	4--14	1	the unherald atmospher
113	598_1	the atmospher be unherald the servic imped and the food magnific	servic	34--41	1	imped servic
114	598_2	the atmospher be unherald the servic imped and the food magnific	food	61--65	1	magnific food
115	2926_0	we order the special grill bronzino that be so infus with bone it be difficult to eat	grill bronzino	24--40	-1	grill infus bronzino the special difficult
116	3083_0	the wait staff be friendli and the food have get well and good	wait staff	4--14	1	and food friendli the staff wait
117	3083_1	the wait staff be friendli and the food have get well and good	food	36--40	1	food the have staff
118	2977_0	it may be a bit pack on weekend but the vibe be good and it be the best french food you will find in the area	vibe	44--48	1	vibe the good
119	2977_1	it may be a bit pack on weekend but the vibe be good and it be the best french food you will find in the area	french food	76--87	1	be food it french the find best pack
120	2977_2	it may be a bit pack on weekend but the vibe be good and it be the best french food you will find in the area	pack	16--22	-1	a be and good may it but food bit weekend pack
121	2604_0	right off the l in brooklyn thi be a nice cozi place with good pizza	pizza	64--69	1	with good place pizza
122	2604_1	right off the l in brooklyn thi be a nice cozi place with good pizza	place	48--53	1	a be right place cozi pizza nice
123	2960_0	le pere pinard have a $ 15 pre theater menu that be outstand	pre theater menu	25--41	1	a pre 15 $ menu outstand have theater
124	1383_0	i also order for deliveri and the restaur forget half the order	deliveri	19--27	-1	deliveri and order for restaur
125	1383_1	i also order for deliveri and the restaur forget half the order	order	63--68	-1	deliveri forget i also half the order
126	892_0	our server check on u mayb twice dure the entir meal	server	4--10	-1	check server
127	892_1	our server check on u mayb twice dure the entir meal	meal	55--59	0	the dure entir meal
128	2936_0	the strong scent come from the left and right of me neg affect my tast bud	scent	11--17	-1	come neg the strong scent
129	3423_0	we have the lobster sandwich and it be fantast	lobster sandwich	11--27	1	and sandwich it lobster the fantast
130	1197_0	had we be stall i could understand where they be come from but we have be there less than an hour and they hadn t even bring u a check yet	check	143--148	-1	a had check yet
131	2274_0	though the spider roll may look like a challeng to eat with soft shell crab hang out of the roll it be well worth the price you pay for them	price	124--129	1	the price worth
132	2274_1	though the spider roll may look like a challeng to eat with soft shell crab hang out of the roll it be well worth the price you pay for them	shell crab	67--77	1	soft shell with eat crab
133	2804_0	deep fri skewer be good and still rare to find in nyc	deep fri skewer	0--18	1	skewer fri good deep
134	194_0	i have tri to make reserv but both time the hostess didn t have my name	reserv	21--33	0	reserv make time
135	194_1	i have tri to make reserv but both time the hostess didn t have my name	hostess	55--62	-1	t hostess
136	148_0	i also recommend the rice dish or the differ varieti of conge rice porridg	rice dish	21--32	1	porridg recommend varieti dish the rice or
137	148_1	i also recommend the rice dish or the differ varieti of conge rice porridg	conge rice porridg	63--85	1	porridg of varieti dish conge rice
138	2747_0	their tuna tartar appet be to die for	tuna tartar appet	6--27	1	their tuna appet tartar be
139	856_0	an oasi of refin food though somewhat uneven often reach the pinnacl of new american fine cuisin chef s passion and kitchen s precis execut be most evid in the fish dish and soup	chef	114--118	1	pinnacl cuisin of chef american new fine
140	856_1	an oasi of refin food though somewhat uneven often reach the pinnacl of new american fine cuisin chef s passion and kitchen s precis execut be most evid in the fish dish and soup	fish dish	186--197	1	and evid fish soup in dish the
141	856_2	an oasi of refin food though somewhat uneven often reach the pinnacl of new american fine cuisin chef s passion and kitchen s precis execut be most evid in the fish dish and soup	soup	202--207	1	dish soup
142	856_3	an oasi of refin food though somewhat uneven often reach the pinnacl of new american fine cuisin chef s passion and kitchen s precis execut be most evid in the fish dish and soup	kitchen	134--141	1	passion kitchen
143	856_4	an oasi of refin food though somewhat uneven often reach the pinnacl of new american fine cuisin chef s passion and kitchen s precis execut be most evid in the fish dish and soup	cuisin	104--111	1	chef cuisin
144	2033_0	if you love wine and chees and delici french fare you ll love artisan	wine	12--16	1	love wine
145	2033_1	if you love wine and chees and delici french fare you ll love artisan	french fare	42--53	1	fare delici love ll french
146	2033_2	if you love wine and chees and delici french fare you ll love artisan	chees	21--27	1	chees love
147	1402_0	i love indian food and consid myself to be quit an expert on it	indian food	7--18	1	food indian love
148	439_0	some babi pizza get their wish	babi pizza	5--16	0	babi pizza some get
149	2053_0	overal a oh ya even though there be wait it be deaf worth it	wait	37--44	-1	be worth wait
150	3316_0	the lava cake dessert be incred and i recommend it	lava cake dessert	4--21	1	cake dessert the lava incred
151	433_0	vt be what babi pizza hope to be when they grow up	babi pizza	11--22	0	babi hope pizza
152	738_0	from the terribl servic to the bland food not to mention the unaccommod manag the overal experi be horribl	servic	18--25	-1	food servic from the terribl
153	738_1	from the terribl servic to the bland food not to mention the unaccommod manag the overal experi be horribl	food	40--44	-1	mention food servic to bland the
154	738_2	from the terribl servic to the bland food not to mention the unaccommod manag the overal experi be horribl	manag	81--89	-1	mention experi manag horribl
155	1549_0	lahor be a great place to duck into late night when you need some realli tasti food on the cheap you ll like have troubl finish the amount of food you get for four dollar	food	80--84	1	tasti food of some realli amount need
156	1549_1	lahor be a great place to duck into late night when you need some realli tasti food on the cheap you ll like have troubl finish the amount of food you get for four dollar	food	152--156	1	tasti food of some realli amount need
157	1798_0	the last time i go we be seat at a tabl in a corridor next to the kitchen	tabl	41--46	-1	a tabl at seat
158	2941_0	good select of wine rang from afford to high end	select of wine	5--23	1	of rang good select wine
159	362_0	nice restaur overal with classic upscal italian decor	italian decor	46--59	1	decor classic overal upscal with italian
160	2921_0	not impress with the food	food	23--27	-1	food with the impress
161	1909_0	the entir dine experi be wonder	dine experi	11--28	1	the experi dine entir wonder
162	1878_0	the wine select by the glass and bottl be wonder and i alway recommend that friend make a reserv if they re go to be in town	wine select	4--18	1	and bottl alway glass recommend the select wine
163	1878_1	the wine select by the glass and bottl be wonder and i alway recommend that friend make a reserv if they re go to be in town	reserv	101--112	0	a reserv make
164	858_0	servic be highli refin our seat be delay 35 minut past our reserv and the maitr d apolog and regularli keep u appris of progress	servic	0--7	1	servic highli
165	858_1	servic be highli refin our seat be delay 35 minut past our reserv and the maitr d apolog and regularli keep u appris of progress	maitr	91--97	1	maitr apolog
166	858_2	servic be highli refin our seat be delay 35 minut past our reserv and the maitr d apolog and regularli keep u appris of progress	reserv	71--82	-1	and past apolog delay our reserv
167	3376_0	order the panang duck it s fantast	panang duck	10--21	1	the fantast order panang duck
168	173_0	food be usual veri good though occasion i wonder about fresh of raw veget in side order	raw veget	76--90	-1	veget fresh raw order of
169	1836_0	other than the crappi servic from two individu it s great	servic	22--29	-1	servic two other the than crappi
170	1404_0	they have authent indian at amaz price	indian	20--26	1	indian authent have
171	1404_1	they have authent indian at amaz price	price	37--43	1	price at have amaz
172	1819_0	ambianc relax and stylish	ambianc	0--8	1	ambianc relax
173	2639_0	luckili we save room for the bbq salmon sea bass and crispi duck	bbq salmon	30--40	1	salmon bass bbq
174	2639_1	luckili we save room for the bbq salmon sea bass and crispi duck	sea bass	42--50	1	and bass for salmon sea duck the save bbq
175	2639_2	luckili we save room for the bbq salmon sea bass and crispi duck	crispi duck	55--66	1	crispi bass duck
176	1474_0	ye they use fanci ingredi but even fanci ingredi don t make for good pizza unless someon know how to get the crust right	ingredi	20--31	1	even ingredi use fanci
177	1474_1	ye they use fanci ingredi but even fanci ingredi don t make for good pizza unless someon know how to get the crust right	ingredi	48--59	1	even ingredi use fanci
178	1474_2	ye they use fanci ingredi but even fanci ingredi don t make for good pizza unless someon know how to get the crust right	pizza	80--85	-1	make good for pizza
179	1474_3	ye they use fanci ingredi but even fanci ingredi don t make for good pizza unless someon know how to get the crust right	crust	122--127	0	right crust
180	2059_0	and ye dal bukhara be so dam good and so be all the kabab	kabab	54--60	1	be kabab good all the
181	2059_1	and ye dal bukhara be so dam good and so be all the kabab	dal bukhara	8--19	1	dal good ye bukhara
182	926_0	i look forward to eat here again	eat	18--24	1	to again look here eat
183	2385_0	i ve be come here a a child and alway come back for the tast	tast	62--67	1	tast the come for
184	2498_0	tut tut be one of those comfort neighborhood joint where you know you will alway have a good meal at a fair price	meal	99--103	1	a price good meal have
185	2498_1	tut tut be one of those comfort neighborhood joint where you know you will alway have a good meal at a fair price	price	114--119	1	a price meal fair at
186	2469_0	a glass of leap lizard a glass of prosecco and the mussel have everyth happi	glass of prosecco	29--46	1	a and of leap glass lizard have mussel prosecco
187	2469_1	a glass of leap lizard a glass of prosecco and the mussel have everyth happi	mussel	56--63	1	mussel prosecco the
188	2469_2	a glass of leap lizard a glass of prosecco and the mussel have everyth happi	glass of leap lizard	2--25	1	a of leap glass lizard have prosecco
189	567_0	food be averag and creme brule be aw the sugar be char not caramel and smell of kerosen	food	0--4	0	food averag
190	567_1	food be averag and creme brule be aw the sugar be char not caramel and smell of kerosen	creme brule	21--33	-1	creme aw averag brule
191	567_2	food be averag and creme brule be aw the sugar be char not caramel and smell of kerosen	sugar	50--55	-1	char the sugar
192	3517_0	the food alway tast fresh and serv promptli	food	4--8	1	food the tast promptli
193	3517_1	the food alway tast fresh and serv promptli	serv	33--39	1	serv fresh
194	1599_0	the pizza here be delici	pizza	4--9	1	the here pizza
195	2548_0	pizza and garlic knot be great a well i order from them quit often and the deliveri be alway super quick	pizza	0--5	1	and great knot pizza
196	2548_1	pizza and garlic knot be great a well i order from them quit often and the deliveri be alway super quick	deliveri	80--88	1	quick deliveri the
197	2548_2	pizza and garlic knot be great a well i order from them quit often and the deliveri be alway super quick	garlic knot	10--22	1	garlic knot pizza
198	759_0	for great chines food nearbi you have wu liang ye and grand sichuan just a block away	chines food	10--22	1	food chines nearbi
199	3175_0	but who say murray s be anyth about servic	servic	40--47	0	servic about anyth
200	2209_0	thi place be realli trend but they have forget about the most import part of a restaur the food	food	104--108	-1	food the place
201	1352_0	hat off to the chef	chef	16--20	1	chef to the hat
202	3537_0	servic could be improv but overal thi be a place that understand the import of littl thing the heavi black antiqu seem teapot for one in the restaur experi	servic	0--7	-1	servic thi
203	3537_1	servic could be improv but overal thi be a place that understand the import of littl thing the heavi black antiqu seem teapot for one in the restaur experi	teapot	138--144	1	seem teapot one
204	1743_0	the pizza be delici they use fresh mozzarella instead of the cheap frozen shred chees common to most pizzeria s	pizza	4--9	1	the delici pizza
205	1743_1	the pizza be delici they use fresh mozzarella instead of the cheap frozen shred chees common to most pizzeria s	fresh mozzarella	34--50	1	fresh chees mozzarella shred
206	1743_2	the pizza be delici they use fresh mozzarella instead of the cheap frozen shred chees common to most pizzeria s	chees	90--96	-1	use chees mozzarella common
207	1321_0	it an excel place to relax and the food be one of the best in the citi of new york	place	17--22	1	and place excel food relax
208	1321_1	it an excel place to relax and the food be one of the best in the citi of new york	food	40--44	1	food the place one
209	2907_0	servic be friendli and never have a problem walk in and get a tabl	servic	0--7	1	servic friendli
210	2907_1	servic be friendli and never have a problem walk in and get a tabl	get a tabl	60--75	1	a problem tabl friendli get
211	1890_0	the atmospher be crowd but it be a great bistro type vibe	bistro type vibe	46--62	1	a be great crowd bistro vibe it but type
212	2588_0	first off the waitress be complet unattent the 2 time we saw her odd in a restaur with 6 tabl and get our order wrong	waitress	15--23	-1	the off waitress first
213	2588_1	first off the waitress be complet unattent the 2 time we saw her odd in a restaur with 6 tabl and get our order wrong	tabl	101--107	0	odd saw her tabl
214	3130_0	the food be bland oili	food	4--8	-1	food bland the
215	709_0	what be even good be that the price be veri afford a well and the food be realli good	price	33--39	1	veri price the
216	709_1	what be even good be that the price be veri afford a well and the food be realli good	food	77--81	1	food the well
217	1198_0	the fish be fresh but the varieti of fish be noth out of ordinari	fish	4--8	1	fresh fish of the varieti
218	1198_1	the fish be fresh but the varieti of fish be noth out of ordinari	varieti of fish	26--41	-1	of fish varieti fresh the noth ordinari
219	2302_0	our favorit meal be a pesto pizza the hous salad and a good bottl of wine	pesto pizza	23--34	1	a be and salad bottl pesto meal pizza
220	2302_1	our favorit meal be a pesto pizza the hous salad and a good bottl of wine	hous salad	40--51	1	the hous salad pizza
221	2302_2	our favorit meal be a pesto pizza the hous salad and a good bottl of wine	bottl of wine	64--78	1	a bottl good of pizza wine
222	2302_3	our favorit meal be a pesto pizza the hous salad and a good bottl of wine	meal	13--17	1	our favorit meal pizza
223	1110_0	and kruna the beverag manag be the best bartend i have yet to come across	bartend	44--53	1	be manag have bartend kruna the best
224	1110_1	and kruna the beverag manag be the best bartend i have yet to come across	beverag manag	15--31	1	the beverag manag bartend
225	973_0	ambianc and music funki which i enjoy	ambianc	0--8	1	and funki ambianc
226	973_1	ambianc and music funki which i enjoy	music	13--18	1	funki music
227	2132_0	the food drink and servic be clearli among the best in the citi	food	4--8	1	food drink
228	2132_1	the food drink and servic be clearli among the best in the citi	drink	10--16	1	and food servic drink clearli the
229	2132_2	the food drink and servic be clearli among the best in the citi	servic	21--28	1	servic drink
230	231_0	i go there in late afternoon for some bite size food and refresh with my date	food	50--54	0	for food bite some afternoon size
231	231_1	i go there in late afternoon for some bite size food and refresh with my date	refresh	59--70	0	go date refresh
232	250_0	i understand the area and folk you need not come here for the romant allur ambianc or the five star servic featur a sommeli and a complic maze of captain and back waiter you come for the authent food the tast the experi	ambianc	82--90	1	featur for ambianc allur romant the come or
233	250_1	i understand the area and folk you need not come here for the romant allur ambianc or the five star servic featur a sommeli and a complic maze of captain and back waiter you come for the authent food the tast the experi	servic	108--115	1	servic featur
234	250_2	i understand the area and folk you need not come here for the romant allur ambianc or the five star servic featur a sommeli and a complic maze of captain and back waiter you come for the authent food the tast the experi	food	217--222	1	for food come authent the tast
235	250_3	i understand the area and folk you need not come here for the romant allur ambianc or the five star servic featur a sommeli and a complic maze of captain and back waiter you come for the authent food the tast the experi	tast	228--234	1	food the tast
236	250_4	i understand the area and folk you need not come here for the romant allur ambianc or the five star servic featur a sommeli and a complic maze of captain and back waiter you come for the authent food the tast the experi	sommeli	128--136	1	a and sommeli maze captain come
237	250_5	i understand the area and folk you need not come here for the romant allur ambianc or the five star servic featur a sommeli and a complic maze of captain and back waiter you come for the authent food the tast the experi	captain	163--170	1	of captain sommeli
238	250_6	i understand the area and folk you need not come here for the romant allur ambianc or the five star servic featur a sommeli and a complic maze of captain and back waiter you come for the authent food the tast the experi	back waiter	175--187	1	waiter come back
239	2988_0	last time i go here the waitress didn t come back after take our order	waitress	27--35	-1	t waitress
240	3092_0	tri the tandoori salmon	tandoori salmon	8--23	1	tri the salmon tandoori
241	3686_0	eat in the atmospher save it but at your desk it s a veri disappoint experi	atmospher	15--25	1	it the eat atmospher in
242	1922_0	grant the space be small than most it be the best servic you will find in even the larg of restaur	space	12--17	-1	the space grant
243	1922_1	grant the space be small than most it be the best servic you will find in even the larg of restaur	servic	55--62	1	be servic it most the find best
244	2454_0	i love the atmospher peep	atmospher	11--21	1	peep atmospher
245	603_0	the servic be attent and her suggest of menu item be right on the mark	servic	4--11	1	servic the attent
246	603_1	the servic be attent and her suggest of menu item be right on the mark	menu item	49--59	1	suggest of menu item
247	678_0	the other night we have the $ 30 three cours meal and everyth be delici if i could of lick the plate clean i would of	three cours meal	31--48	1	cours $ 30 three have the meal
248	1830_0	even after get push out by the no class famou ray s sal have rise again to carri on hi father s uncl s legaci with a smile true love for hi commun and let s not forget the outstand pizza	pizza	202--207	1	the outstand forget pizza
249	2521_0	the environ be romant but the food be horribl the servic be pathet and gabriella lie about everyth she could	environ	4--15	1	the environ romant
250	2521_1	the environ be romant but the food be horribl the servic be pathet and gabriella lie about everyth she could	food	37--41	-1	food horribl the
251	2521_2	the environ be romant but the food be horribl the servic be pathet and gabriella lie about everyth she could	servic	59--66	-1	servic pathet the
252	1918_0	we have crawfish boil and despit make a mess it be a ton of fun and quit tasti as well	crawfish boil	7--22	1	and crawfish boil have despit
253	2930_0	i have veri high expect for thi place and make a reserv a coupl of month in advanc for a special occas	reserv	55--66	0	a reserv coupl
254	887_0	what come to our tabl be burn beyond recognit and stringi	tabl	17--22	0	our to burn come tabl
